review_token,Payment
"[51, 73, 36, 58, 60, 51, 6, 31, 18, 1013, 5, 1669, 9, 82, 90, 2, 13, 51, 49, 146, 31, 18, 57, 21]",0
"[29, 1, 3, 16, 34, 52, 21, 7, 70, 16, 34, 52, 62, 63, 29, 1, 3, 21]",0
"[29, 41, 75, 12, 247, 14, 39, 16]",0
"[95, 6, 31, 57, 29, 1, 3, 4, 1371, 495, 277]",0
"[184, 11, 5, 288, 110, 244, 20, 34, 2, 13, 62, 11, 34, 52, 211, 425, 228, 407]",0
"[6, 31, 18, 9, 1, 3, 34, 74]",0
"[134, 154, 3, 4, 93, 295, 1029]",1
"[13, 29, 304, 52, 7, 151, 774, 134, 43, 31, 9, 37, 1, 3]",0
"[26, 3, 41, 12, 209, 447, 1, 255, 16]",0
"[1, 243, 194, 856, 23, 64, 50, 599, 561, 20, 1, 3, 10, 4, 370, 71, 2237, 89, 214, 1733, 1018, 1452]",0
"[6, 660, 660, 4, 15, 181, 594, 8, 216, 11, 47, 43, 4]",0
"[124, 48, 2241, 262, 194, 217, 6, 5, 544, 305, 533, 593, 669, 9, 1, 3, 206, 61, 16]",0
"[6, 5, 11, 5, 792, 9, 18, 1, 59, 1, 83]",0
"[1, 3, 360, 34, 138, 341, 336]",0
"[471, 59, 18, 8, 1, 83]",0
"[14, 159, 2, 8, 71, 14, 21, 26, 93, 435, 895]",0
"[571, 75, 20, 34, 88, 264, 42, 1, 66, 119]",0
"[6, 16, 1, 3, 4, 79, 1886, 150, 76]",0
"[6, 31, 18, 96, 128, 9, 1, 59]",0
"[26, 3, 245, 16, 71, 377, 72]",0
"[4, 75, 130, 20, 39, 11]",0
"[29, 11, 34, 407, 1, 3, 156, 6, 31, 52, 23, 16, 39, 642, 11, 181, 37, 52, 156, 65, 464]",0
"[594, 16, 76, 15, 22, 17, 197]",0
"[2, 1, 83, 301, 32, 84, 2298, 17, 148, 55, 55, 790, 11, 26, 1, 358, 917, 127, 1, 255, 371, 545, 66, 513, 58, 33, 82, 43, 2, 13]",0
"[476, 6, 11, 16, 9, 375, 49, 245, 227, 1979, 431, 542, 47, 1, 10, 460]",0
"[7, 6, 2268, 222, 715, 89, 241, 9, 29, 16, 49, 61, 59, 161, 83]",0
"[55, 55, 39, 11, 30, 51, 382, 135, 6, 34, 117]",0
"[6, 11, 9, 18, 61, 3, 5, 77]",0
"[4, 127, 20, 11, 126, 189, 804, 87]",0
"[14, 48, 43, 4, 50, 9, 162, 10, 12, 57]",0
"[1, 83, 2, 95, 23, 11, 418, 37, 1, 3, 37, 73, 11, 89, 341, 336]",0
"[124, 17, 13, 2, 7, 6, 80, 101, 227, 544, 593, 18, 61, 101, 101, 374, 61, 215, 33, 67]",0
"[273, 297, 606, 30, 101, 725, 11, 321]",0
"[154, 7, 6, 16, 223, 9, 29, 2, 13, 49, 1257, 16, 21, 116, 129]",0
"[7, 33, 74, 29, 67, 17, 7, 151, 11, 792]",0
"[6, 16, 9, 287, 88, 1, 3, 5, 4]",0
"[7, 6, 16, 35, 19, 7, 23, 4, 209, 50, 324, 5, 42, 181, 37, 1, 3]",0
"[59, 18, 41, 4, 206, 501, 205, 181, 243, 8, 38, 205, 160, 160, 1, 168, 28, 40, 23, 4, 75, 346, 18, 146, 11, 21, 55, 55, 13]",0
"[23, 11, 18, 96, 20, 114, 216, 459]",0
"[6, 215, 11, 80, 151, 335, 9, 49, 1, 59]",0
"[6, 11, 9, 92, 314, 215, 11, 6, 3]",0
"[286, 327, 1, 3, 28, 30, 52, 10, 154]",0
"[40, 184, 1904, 11, 52, 1, 298, 129]",0
"[18, 377, 97, 4, 5, 42, 263]",1
"[156, 6, 31, 606, 6, 10, 11, 47, 40, 1, 10, 1, 101, 272, 47, 61, 10, 11, 135, 250]",0
"[6, 16, 9, 92, 1, 3, 4]",0
"[29, 27, 23, 16, 34, 52, 40, 235, 28]",0
"[2, 27, 14, 19, 3, 11, 34, 52, 266, 377, 26, 115, 25, 27, 12, 69, 27, 5, 104, 21, 12, 69, 321, 27, 43, 24, 7, 16, 441, 81, 36]",1
"[11, 76, 495, 18, 252, 49, 11, 21, 656]",0
"[29, 7, 1, 3, 4, 119, 39, 96, 62, 74, 7]",0
"[106, 22, 66, 447, 377, 1255, 16]",1
"[154, 40, 7, 23, 43, 18, 34, 52, 40, 1, 23, 52, 7, 6, 22, 9, 92, 1, 23]",0
"[6, 31, 57, 9, 1, 3, 4, 387, 55, 1, 101, 94]",0
"[23, 16, 12, 473, 1, 3, 30, 138, 10, 154, 71]",0
"[6, 31, 18, 37, 92, 1, 59]",0
"[18, 140, 192, 19, 871, 8, 47, 192]",0
"[1735, 4, 127, 20, 39, 59, 18, 96, 256, 53, 159, 2]",0
"[41, 2058, 118, 6, 11, 1, 215, 119]",0
"[7, 31, 18, 231, 88, 12, 128, 6, 321, 11, 29, 40, 61, 59, 369, 262, 20]",0
"[2, 118, 6, 11, 18, 1, 59]",0
"[14, 17, 48, 9, 162, 10, 12, 39, 11, 148, 10, 488, 8]",0
"[6, 1131, 11, 29, 49, 61, 61, 16, 695]",0
"[40, 63, 184, 11, 1, 3, 34, 1736, 56, 418, 27, 38, 293, 141]",0
"[14, 3, 4, 100]",1
"[187, 11, 34, 52, 1, 3, 30, 52, 95, 10]",0
"[250, 17, 6, 16, 92, 1, 3, 4]",0
"[85, 48, 13, 6, 31, 88, 794, 128, 9, 40, 1, 3, 5, 77]",0
"[184, 11, 6, 1, 3, 34, 52, 27]",0
"[11, 63, 1, 3, 34, 2300, 74, 48]",0
"[7, 69, 59, 135, 18, 29, 354, 5, 42, 39, 31, 18, 21]",0
"[29, 27, 38, 1, 3, 59, 18, 184, 52]",0
"[142, 115, 184, 11, 71, 273]",0
"[7, 240, 58, 60, 31, 18, 215, 125, 67, 31, 446, 282, 1594, 55, 60, 641, 8, 1, 282, 27]",0
"[2, 8, 14, 9, 162, 11]",0
"[40, 222, 89, 407, 1, 3, 34, 206, 1, 3, 34, 944, 13, 98, 28, 264, 55, 1283, 10, 5, 404, 407]",0
"[286, 3, 223, 13, 92, 18, 57, 223]",1
"[184, 11, 27, 29, 38, 5, 288, 48]",0
"[1, 3, 286, 327, 91, 77, 404, 407, 55, 1, 264, 45, 353]",0
"[7, 31, 18, 12, 140, 69, 291, 5, 221, 82, 90, 452, 40, 1, 3, 27]",0
"[85, 210, 101, 307, 31, 151, 2301, 6, 1374, 31, 9, 1, 10, 1665, 251, 307, 2301]",0
"[802, 600, 26, 4, 24, 39, 11, 26, 1, 11, 1, 3, 4, 7, 48, 240, 676, 347, 1, 255, 11]",0
"[32, 154, 36, 295, 377, 41, 18, 4, 1737, 377, 12, 128, 294, 20, 48, 156, 1058, 50, 396, 75, 200]",0
"[304, 16, 12, 7, 31, 18, 140, 29, 69, 128, 6, 175]",0
"[76, 31, 12, 96, 1, 1, 96, 67]",0
"[13, 7, 6, 11, 16, 303, 9, 1, 101, 85, 27]",0
"[7, 6, 199, 11, 29, 18, 61, 59]",0
"[1, 3, 4, 50, 39, 59, 18]",0
"[6, 11, 40, 18, 1, 251, 251, 23, 4, 486, 37, 1, 38, 1, 83, 17, 195]",0
"[7, 36, 58, 62, 27, 201, 107, 35, 39, 5, 31, 579, 162, 100, 4, 8, 6, 34, 117, 49, 20, 39, 31]",0
"[282, 1159, 90, 815, 28, 5, 836, 65, 24, 43, 4, 54, 79, 1739, 332, 1740, 113, 31, 18, 43, 101, 24, 181, 18, 5, 31, 1, 3, 65, 4, 1739, 332, 1740, 37, 50, 187, 187, 187]",0
"[85, 48, 1, 3, 204, 184, 11, 8, 28, 20, 34, 341, 341, 225, 190]",0
"[2, 174, 15, 1639, 55, 216, 119, 11]",0
"[7, 40, 1, 3, 371, 18, 88, 27, 151, 52, 32, 72, 5, 129]",0
"[63, 1, 3, 286, 327, 151, 52]",0
"[14, 17, 9, 29, 39, 843, 140, 27]",0
"[51, 1, 16, 52, 51, 5, 464, 349, 74, 17]",0
"[31, 18, 140, 69, 4, 128, 6, 1, 3, 4, 21, 124, 76]",0
"[84, 53, 489, 180, 6, 16, 47, 1, 3, 5, 152, 25, 8, 207, 105, 113, 1929, 1279, 1, 979]",0
"[6, 59, 18, 1, 3, 34, 244, 17]",0
"[114, 150, 23, 31, 96, 272, 653, 653, 653]",0
"[31, 18, 1, 3, 5, 34, 665, 2, 35, 13]",0
"[225, 6, 5, 842, 13, 31, 52, 299, 176, 96, 1, 3]",0
"[67, 17, 26, 23, 59, 18, 39, 207]",0
"[10, 49, 20, 146, 11, 2298, 17, 489]",0
"[32, 26, 4, 50, 3, 100]",0
"[114, 23, 16, 204, 184, 11, 20, 114, 2, 55]",0
"[141, 17, 23, 610, 222, 20, 39, 5, 626, 7, 463, 77, 69, 400, 615]",0
"[14, 17, 60, 7, 3, 4, 50, 5, 136, 9, 29, 39, 11]",0
"[306, 4, 37, 146, 11, 16, 18, 88, 370, 4, 1, 34, 252]",0
"[85, 48, 7, 6, 59, 135, 18, 88, 9, 1, 166, 297]",0
"[40, 1, 3, 90, 39, 11, 103, 611, 50, 20, 5, 483]",0
"[63, 41, 16, 293, 114, 41, 11]",0
"[165, 4, 79, 127, 169, 20, 39, 11, 85, 400, 1448, 8]",0
"[4, 50, 401, 130, 20, 47, 39, 11]",0
"[7, 165, 16, 34, 52, 1588, 29, 112, 235, 28]",0
"[2, 1, 14, 145, 4, 50, 11]",0
"[55, 485, 300, 68, 236, 50, 100, 4, 299, 127, 236, 5, 146, 11, 250]",0
"[7, 1, 3, 31, 18, 88, 116, 372]",0
"[156, 6, 11, 49, 1, 3, 4, 85, 145, 39, 11, 21]",0
"[23, 16, 473, 1, 3, 762, 30, 52, 10, 205, 9, 1, 3]",0
"[211, 48, 5, 9, 162, 39, 11, 26, 23, 4, 88]",0
"[6, 11, 9, 1, 3, 4, 50, 75, 85, 13]",0
"[2, 1, 732, 69, 4, 182, 451, 57]",0
"[6, 16, 37, 1, 3, 4, 50]",0
"[84, 11, 28, 72, 86, 86, 100, 132, 32]",0
"[23, 31, 18, 268, 1276, 1418, 223, 34, 52, 9, 40, 1, 30, 52, 6, 134]",0
"[1413, 2, 55, 13, 291, 3, 31, 96, 1172, 63, 37, 5, 216, 268, 135, 714, 173, 7, 218]",0
"[1, 3, 204, 18, 2, 187]",0
"[171, 95, 6, 31, 18, 498, 140, 299, 23, 4, 403, 75, 203, 1, 3]",0
"[184, 11, 8, 122, 141]",0
"[116, 173, 7, 1, 46, 2, 13, 433, 39, 16, 62]",0
"[7, 6, 16, 9, 5, 2, 61, 96, 94, 85]",0
"[2, 480, 1, 10, 1448, 41, 66, 127, 20, 2098, 170, 41, 93, 166, 665, 772]",0
"[6, 31, 18, 9, 61, 47, 59]",0
"[6, 16, 4, 403, 54, 50, 452, 13, 1, 3]",0
"[2, 35, 8, 1, 133, 145, 23, 4, 20, 11]",0
"[95, 31, 362, 43, 4, 50, 59, 8, 37, 362, 510, 1, 77]",0
"[40, 1, 3, 16, 48, 23, 43, 88, 92, 20, 1, 3]",0
"[64, 54, 50, 20, 39, 16, 63, 93, 1, 10, 12, 100]",0
"[40, 63, 1, 3, 176, 997, 34, 52, 905]",0
"[63, 38, 192, 19, 1, 10, 18, 12, 128, 21, 521]",0
"[29, 11, 16, 88, 77, 52, 1588, 1, 3]",0
"[11, 38, 229, 3, 199, 265, 2221, 187]",0
"[87, 6, 4, 15, 37, 5, 146, 11]",0
"[7, 23, 4, 50, 5, 301, 56, 25, 1673, 1674, 1234, 32, 98, 84, 11, 7, 1, 678, 85, 210, 11, 8]",0
"[18, 6, 31, 9, 1, 3]",0
"[23, 4, 385, 738, 836, 16, 6, 11, 43, 16, 9, 49, 1, 59, 277, 157, 85, 159]",0
"[209, 50, 127, 41, 20, 39, 16, 448, 73, 571, 28, 1, 1707, 17, 48]",0
"[6, 31, 18, 96, 241, 6, 102, 9, 49, 61, 59, 283, 245, 2, 694, 55, 13]",0
"[29, 1072, 5, 288, 48, 184, 11]",0
"[7, 6, 544, 41, 16, 9, 92, 1, 3, 227, 6, 65, 102, 85, 13, 180, 7]",0
"[6, 5, 11, 19, 6, 102, 29, 1, 59, 27, 124, 150]",0
"[2, 500, 6, 360, 18, 88, 37, 1, 3, 4, 24, 88, 8, 911, 180, 180]",0
"[13, 85, 6, 11, 16, 9, 69, 4, 6, 10, 410, 699, 61, 16]",0
"[7, 1, 3, 199, 11, 18, 16, 88, 116, 129, 8, 81, 36]",0
"[6, 11, 9, 1, 3, 5, 90]",0
"[32, 424, 11, 12, 68, 627, 52]",0
"[29, 48, 26, 23, 4, 39, 31, 18, 62]",0
"[184, 11, 38, 104, 141]",0
"[39, 11, 26, 23, 4, 412, 197]",0
"[600, 6, 176, 303, 9, 37, 1, 3, 90, 25, 8]",0
"[124, 121, 31, 37, 1, 3, 4, 55, 55, 11, 305, 241, 181, 37, 1, 3, 55, 55, 227, 5, 241, 37, 6, 144]",0
"[23, 16, 43, 4, 267, 20, 114]",0
"[7, 495, 501, 16, 356]",0
"[430, 8, 205, 131, 5, 31, 38, 205, 85, 48]",0
"[92, 20, 39, 11, 1, 3, 4, 537, 19, 75, 187, 39, 11, 338, 6, 10, 42, 119]",0
"[4, 127, 130, 39, 11, 47, 132, 39, 435, 98, 26, 127, 12, 236, 12, 68, 442, 98, 11, 13, 127, 290, 12, 236, 143, 20, 435, 290]",0
"[165, 4, 364, 41, 39, 16, 62, 264, 55, 47, 95, 31, 117, 183, 10, 197, 20, 1, 77]",0
"[138, 241, 6, 102, 9, 1, 3, 88]",0
"[210, 31, 18, 265, 855, 52, 40, 1, 3]",0
"[33, 174, 284, 19, 11, 16, 67, 17]",0
"[2, 141, 23, 16, 20, 114, 17]",0
"[138, 6, 102, 18, 37, 1, 59]",0
"[23, 477, 127, 114, 17, 39, 11, 245, 100]",0
"[138, 6, 102, 9, 1, 3, 5, 4, 2, 187]",0
"[712, 7, 1, 46, 39, 16, 26, 4, 50, 303, 76, 34, 2313, 16, 107, 128, 21, 180, 17, 56, 7, 2, 13, 5, 185, 7, 5, 125, 628, 17]",0
"[67, 215, 31, 18, 1, 875, 814, 63]",0
"[6, 11, 9, 1, 3, 4, 2124, 73, 316, 296, 20, 85, 13]",0
"[29, 63, 4, 54, 50, 39, 57]",0
"[14, 17, 9, 1, 3, 100]",0
"[144, 31, 18, 1, 3, 64, 75, 927, 33, 74]",0
"[206, 100, 181, 234, 11]",0
"[6, 31, 18, 88, 9, 118, 101]",0
"[6, 31, 18, 268, 9, 1, 3, 4, 267, 180, 95, 11, 205]",0
"[144, 31, 96, 140, 40, 1, 3, 4, 25, 88]",0
"[23, 4, 54, 130, 1, 3, 39, 88, 412, 197]",0
"[171, 156, 31, 18, 262, 5, 1239, 65, 371, 49, 1, 3, 4, 50]",0
"[141, 63, 41, 11, 1, 177, 62]",0
"[23, 4, 50, 11, 30, 94, 12, 343, 183, 4, 65, 42, 119, 1, 77]",0
"[184, 11, 34, 52, 29, 63, 5, 1462, 38, 141]",0
"[6, 16, 235, 28, 9, 262, 102]",0
"[95, 6, 31, 18, 4, 310, 486, 9, 67, 215]",0
"[6, 4, 34, 117, 146, 31, 16, 21, 591, 675]",0
"[467, 589, 96, 89, 31, 117, 361, 6, 1, 3, 21, 746]",0
"[85, 48, 51, 23, 11, 34, 52, 40, 1, 3, 13, 245, 3]",0
"[295, 267, 8, 192, 17, 1, 548, 31, 26, 205, 61, 269, 10, 385, 458]",0
"[250, 6, 11, 341, 305, 241, 9, 231, 92, 61, 88]",0
"[38, 141, 23, 31, 18, 5, 1736, 1, 3]",0
"[6, 730, 9, 1, 3, 4, 387]",0
"[55, 368, 31, 88, 6, 219, 9, 49, 1, 59]",0
"[85, 13, 6, 31, 222, 5, 2059, 9, 37, 1, 10, 43, 101, 222]",0
"[7, 23, 11, 63, 114, 71, 211, 34, 593, 669, 71, 226, 29, 63, 5, 43]",0
"[2, 277, 6, 11, 192, 37, 1, 3, 4, 324]",0
"[23, 164, 2, 4, 50, 12, 1, 11, 181, 1441, 65, 136]",0
"[95, 320, 4, 396, 75, 100, 181, 243, 8, 11, 171, 95, 53, 159, 2]",0
"[137, 135, 6, 31, 18, 248, 29, 165, 4, 25, 49, 146, 47, 28, 77, 8, 18, 248, 55, 72]",0
"[184, 11, 52, 29, 1, 3]",0
"[2, 1, 83, 6, 31, 88, 37, 1, 101, 180, 787]",0
"[23, 251, 18, 1, 186, 186, 207, 6, 216]",0
"[32, 51, 6, 31, 18, 268, 9, 1, 59, 18, 85, 48]",0
"[6, 16, 9, 1, 3, 5, 90]",0
"[4, 69, 182, 6, 39, 11, 2, 55, 13, 183, 197]",0
"[6, 59, 18, 6, 544, 138, 6, 102, 9, 61, 59, 19, 242, 235, 4, 324]",0
"[138, 6, 78, 9, 61, 59, 59]",0
"[95, 6, 31, 88, 1, 3, 4, 95, 6, 542, 80, 1, 5, 370, 429]",0
"[1, 77, 6, 31, 222, 37, 114, 5, 101, 23, 31, 34, 231, 37, 1, 115, 206, 721, 2, 190, 195, 13]",0
"[29, 63, 6, 1, 3, 34, 222, 27, 222, 7, 38, 1115, 135, 38, 3, 216, 316, 1]",0
"[160, 13, 18, 123, 19, 377, 1255]",1
"[64, 127, 20, 39, 11, 264, 127, 300, 68, 236, 54, 100, 13, 159, 737, 350, 12, 49, 1733, 732, 511, 55, 55, 39, 34, 227]",0
"[4, 127, 1, 3, 39, 11, 639, 114]",0
"[18, 49, 59, 4, 54, 1, 3]",0
"[6, 286, 327, 96, 9, 1, 3, 64, 267, 224, 227, 7, 7, 1, 1107, 157, 269, 495, 20, 719]",0
"[744, 5, 42, 100, 3, 64, 155, 40, 5, 1224, 73, 259, 64, 35, 19, 39, 16, 135, 1, 1449, 744]",0
"[32, 26, 627, 23, 4, 253, 50, 5, 54, 5, 100]",0
"[112, 11, 1, 10, 12, 435]",0
"[154, 40, 1, 3, 34, 774, 27, 18, 57, 8]",0
"[23, 4, 39, 57, 57, 86, 55]",0
"[7, 6, 16, 9, 1, 186, 876, 8]",0
"[3, 1, 26, 23, 4, 301, 42, 94, 1, 11]",0
"[1385, 100, 55, 86, 35, 96, 8, 153, 3, 53, 269, 7, 36, 58]",0
"[225, 17, 349, 52, 8, 43, 221, 39, 216, 688, 77, 8, 62, 392, 1, 1174]",0
"[6, 729, 18, 4, 839, 1, 3, 4, 250, 12, 541, 19, 68, 68, 1447]",0
"[197, 20, 4, 75, 39, 11, 2]",0
"[6, 16, 49, 10, 146, 286, 327, 21, 187]",0
"[62, 623, 4, 42, 435, 76, 63, 11]",0
"[411, 100, 9, 22, 17, 15]",1
"[31, 88, 80, 52, 6, 464, 9, 1, 59, 59, 521]",0
"[7, 176, 18, 6, 11, 9, 1, 3, 59, 231, 7]",0
"[1, 83, 7, 6, 34, 191, 9, 39, 31, 1075, 32, 5, 288, 21]",0
"[233, 195, 409, 2211, 448, 227, 20, 113, 108, 1262, 253, 50, 127, 20, 39, 16, 18, 62]",0
"[29, 1, 3, 16, 34, 52, 30, 71, 226, 34, 52]",0
"[29, 1, 3, 31, 18, 96, 21]",0
"[13, 85, 194, 6, 11, 9, 49, 61, 3, 4]",0
"[160, 279, 292, 10, 5, 136, 100, 339]",1
"[6, 11, 16, 29, 1, 101, 40, 1, 10, 372, 27]",0
"[277, 6, 11, 151, 1042, 414, 914, 1, 3]",0
"[11, 21, 20, 43, 4, 75, 203]",0
"[2, 398, 790, 11, 85, 23, 612, 13, 300, 259, 259, 11]",0
"[29, 1, 3, 31, 88, 77, 52, 27]",0
"[772, 65, 58, 60, 31, 18, 1, 3, 34, 593, 669]",0
"[2, 1, 77, 1254, 31, 222, 339, 37, 1, 3, 4, 50, 1, 83, 1, 1978, 95, 787]",0
"[33, 74, 54, 253, 50, 39, 57, 54, 202, 12, 108, 1093]",0
"[40, 34, 11, 48, 429, 95, 1152, 2, 13, 21, 6, 34, 248, 34, 11, 47]",0
"[358, 471, 221, 18, 173, 38, 197, 110, 141, 245, 184, 11, 544, 533, 63, 141]",0
"[2, 6, 11, 37, 1, 3, 4]",0
"[7, 31, 18, 24, 9, 18, 12, 68, 464, 47]",0
"[29, 7, 23, 31, 18, 96, 40, 2318, 3, 32, 129, 51, 36, 58, 691, 62]",0
"[1, 3, 4, 30, 6, 31, 18, 12, 530]",0
"[10, 2319, 27, 10, 35, 100, 27, 123]",1
"[110, 1556, 20, 6, 31, 151, 572, 5, 718, 1, 101, 307, 426, 5, 224, 146, 207, 182, 182, 1, 979, 597, 144, 54, 8, 171, 17]",0
"[153, 4, 75, 39, 16, 62, 352]",0
"[63, 23, 31, 18, 20, 141, 1, 103, 62]",0
"[40, 63, 1, 3, 184, 11, 52, 40, 38, 103, 196]",0
"[491, 7, 6, 11, 37, 1, 47, 3, 34]",0
"[6, 1, 16, 9, 138, 335, 92, 102]",0
"[7, 1, 3, 16, 18, 88, 7, 23, 31, 9, 1, 3]",0
"[25, 14, 9, 29, 39, 88, 875]",0
"[530, 13, 273, 17, 184, 11, 39, 27, 10, 273, 177, 13]",0
"[291, 220, 53, 239, 23, 16, 11, 151, 407, 3, 9, 29, 63, 11, 151, 407, 37, 1, 298]",0
"[603, 2, 959, 7, 6, 11, 241, 47, 6, 102, 9, 92, 1, 1741, 4, 37, 5, 275, 61, 11]",0
"[6, 11, 305, 684, 6, 102, 37, 216, 462, 11]",0
"[7, 6, 199, 11, 19, 63, 82, 23, 4, 37, 1, 3, 37, 207, 11, 250, 33, 13, 2]",0
"[154, 442, 1, 48, 1, 255, 5, 11, 148, 95, 1, 278, 227, 758, 154, 32, 84, 11]",0
"[87, 76, 1, 3, 11, 34, 52, 23, 16, 40, 141]",0
"[55, 48, 51, 6, 16, 473, 9, 1, 3, 90, 51, 6, 11, 290]",0
"[210, 220, 12, 1, 273, 41, 16, 60, 836]",1
"[31, 16, 9, 59, 8, 67, 17]",0
"[172, 26, 3, 100, 27, 153, 3, 4, 25, 68]",0
"[6, 53, 2, 13, 4, 127, 41, 5, 385, 364, 20, 39, 176, 18, 96, 21, 2022, 467, 789, 27, 947, 27, 170, 2, 24, 13, 724, 12, 278, 56, 383, 5, 932, 987, 1710, 12, 896, 471, 60, 751, 13, 1742, 947, 5, 2321, 987, 385, 364, 107, 223, 10, 9, 41, 66, 127, 130, 134, 41, 955, 42, 13, 12, 242, 128, 13, 242, 2248, 12, 395, 5, 2321]",0
"[467, 6, 11, 18, 128, 205, 18, 128, 205, 19, 18, 128, 205, 5, 128, 12, 56, 19, 282, 12, 56, 92, 1, 166, 4, 50, 3, 1, 241, 5, 224]",0
"[6, 11, 9, 92, 1, 3, 77]",0
"[32, 72, 26, 127, 130, 12, 236, 84, 628]",0
"[85, 48, 194, 165, 4, 9, 39, 16, 62]",0
"[145, 6, 16, 1, 3, 4, 480]",0
"[18, 6, 31, 1, 3, 5, 34, 250]",0
"[358, 176, 57, 9, 264, 215, 28]",0
"[210, 176, 57, 85, 6, 286, 327, 40, 138, 1635]",0
"[29, 27, 82, 23, 4, 54, 75, 39, 16, 62, 156, 100]",0
"[85, 13, 7, 6, 11, 305, 335, 9, 284, 1, 3, 5, 77, 2, 233]",0
"[6, 11, 154, 56, 154, 9, 61, 3, 47, 55, 13, 98, 480]",0
"[29, 13, 114, 86, 207, 215, 11]",0
"[95, 6, 11, 304, 59, 18, 43, 4, 324, 37, 1, 3, 275, 61, 11, 30, 6, 10, 296, 101, 11, 321]",0
"[6, 16, 9, 1, 3, 4, 47, 491]",0
"[55, 39, 1123, 164, 392, 1, 194, 5, 289, 114, 23, 4, 1238, 421, 19, 93, 194, 10, 241, 43, 1123, 27, 192, 154, 128]",0
"[29, 7, 1, 3, 16, 1, 133, 98, 2, 13, 174]",0
"[35, 14, 48, 2, 9, 26, 4, 1072, 11]",0
"[29, 16, 34, 52, 1, 3]",0
"[137, 6, 11, 9, 18, 8, 61, 59, 159, 85, 159]",0
"[266, 3, 64, 346, 389, 377, 1255]",1
"[33, 44, 9, 22, 12, 57]",0
"[594, 594, 8, 11, 47, 183, 119, 1070, 20]",0
"[4, 50, 20, 40, 11, 48, 183, 2, 8, 11, 20, 153, 194, 700, 1, 443, 2, 100, 40, 4, 11, 896]",0
"[4, 127, 20, 39, 57]",0
"[26, 3, 84, 93, 132, 35, 8, 133, 201, 754]",0
"[6, 31, 18, 89, 402, 9, 114, 43, 101, 307, 8]",0
"[184, 11, 29, 39, 5, 288, 27, 38, 114]",0
"[991, 446, 450, 56, 8, 119, 59, 142, 542]",1
"[2, 55, 13, 23, 11, 20, 10, 273, 6, 211, 34, 37, 175]",0
"[32, 226, 41, 11, 88, 104, 544, 533]",0
"[29, 329, 16, 151, 52, 6, 1, 10, 2, 1]",0
"[183, 4, 5, 409, 4, 40, 39, 16]",0
"[98, 13, 43, 4, 364, 1, 3, 30, 6, 16]",0
"[7, 6, 199, 11, 305, 418, 43, 18, 473, 96, 437, 61, 2323, 142, 2323, 69, 7, 240, 58]",0
"[29, 1, 10, 21, 184, 11, 265, 52, 27]",0
"[29, 184, 11, 305, 533, 1, 3]",0
"[6, 11, 80, 43, 16, 92, 20, 1, 101, 38, 180, 32, 908, 224]",0
"[82, 441, 100, 181, 39, 11]",0
"[6, 11, 191, 11, 18, 35, 21, 43, 4, 396, 75]",0
"[211, 3, 34, 117, 613]",1
"[66, 50, 384, 27, 459, 11, 339]",0
"[30, 6, 11, 9, 1, 3, 4, 187]",0
"[10, 596, 430, 5, 2, 13, 29, 1, 3, 5, 77]",0
"[18, 6, 31, 67]",0
"[172, 17, 158, 8, 71, 70, 430, 72, 71, 456, 41, 18, 88, 27, 874]",1
"[29, 276, 23, 16, 1, 3, 34, 52]",0
"[714, 11, 305, 52, 20, 1, 3]",0
"[273, 86, 11, 8, 787, 141]",0
"[87, 6, 16, 1, 3, 108, 75]",0
"[32, 72, 41, 127, 12, 741, 5, 54, 664, 301, 84, 39, 18, 88, 47, 737, 72, 42, 394, 177, 143, 1, 11, 41, 4, 127, 1383]",0
"[14, 17, 9, 26, 84, 11, 60, 137, 47, 34, 117, 13, 338, 6, 117, 5, 104, 11]",0
"[325, 1765, 2, 13, 310, 324, 901, 332, 151, 1, 3, 4, 18, 89, 61, 310, 128, 142, 310, 69, 3, 800, 18, 30, 113, 80, 18, 91, 295, 390, 1, 83, 17, 195]",0
"[74, 23, 31, 18, 20, 114, 30, 23, 11, 228, 216]",0
"[1, 83, 6, 11, 49, 1, 3, 59]",0
"[130, 332, 686, 11, 939, 332, 1020, 100, 23, 477, 127, 169, 198, 11]",0
"[6, 16, 9, 1, 3, 5, 90]",0
"[145, 215, 11, 67]",0
"[574, 10, 2, 13, 4, 50, 10, 185, 38, 141, 1, 10, 12, 100, 368]",0
"[74, 17, 13, 2, 3, 8, 752, 138, 7, 491]",0
"[6, 11, 40, 1, 59, 284, 18, 606]",0
"[4, 127, 20, 39, 34, 96, 139, 1448]",0
"[124, 13, 2, 1, 3, 11, 34, 52, 190, 87]",0
"[31, 18, 67, 30, 6, 11]",0
"[6, 31, 18, 1, 3, 43, 4, 124, 2, 694, 55, 13, 530, 1361, 22, 370, 27]",0
"[21, 21, 211, 4, 37, 146, 11]",0
"[28, 77, 5, 2, 55, 23, 4, 301, 54, 20, 37, 39, 65, 18, 453, 1, 77, 17, 95, 320, 3, 4, 301, 10, 139, 20, 234, 10, 146, 31, 18, 453, 695, 74, 17]",0
"[29, 63, 176, 88, 1, 3, 34, 52, 744]",0
"[51, 1000, 430, 88, 21, 12, 71, 377, 269, 261, 104, 58]",0
"[85, 13, 7, 6, 31, 18, 140, 9, 40, 61, 59]",0
"[2295, 1, 199, 13, 2, 6, 25, 1231, 1231, 5, 146, 11, 21, 12, 23, 4, 476, 124]",0
"[2, 87, 23, 4, 127, 20, 39, 11]",0
