review_token,Content
"[22, 15, 196, 17, 164, 227]",0
"[58, 6, 134, 55, 259, 259, 15, 110, 1, 230, 197, 20]",0
"[15, 8, 32, 5, 78, 111]",0
"[142, 54, 342, 29, 1, 119, 1256, 48, 39, 207, 67]",0
"[25, 8, 36, 12, 115, 72, 13, 645, 25, 55, 12, 5, 43, 6, 11, 192, 47, 7]",0
"[2, 12, 578, 100, 499, 182, 15, 3, 80, 314, 24]",0
"[2, 24, 25, 8, 102, 19, 2, 24, 131, 1, 10, 189, 21]",0
"[33, 129, 60, 3, 4, 55, 20, 12, 5, 165]",1
"[29, 120, 38, 1, 10, 142, 5, 69]",0
"[22, 66, 12, 14, 160, 153, 66, 50, 1, 5, 483]",1
"[2, 1279, 233, 22, 57, 22, 15]",0
"[810, 29, 38, 175, 6, 14, 16, 60, 10, 810, 13, 37, 38, 175, 1165, 291, 2283, 49, 10, 13, 38, 175, 6, 16, 37, 110, 74]",0
"[22, 15, 12, 12, 1, 34, 117]",0
"[232, 19, 770, 12, 123, 121, 454, 89, 344]",1
"[29, 38, 122, 22, 15, 8]",0
"[2, 4, 4, 546, 15, 190, 98, 13, 554, 4, 15, 254, 4, 24]",0
"[32, 72, 260, 381, 21, 120, 42, 517, 123, 381, 143, 249, 237, 10, 29, 63, 175, 27, 32, 72, 260, 381, 21, 42, 517, 54, 517, 123, 381, 56, 120, 42, 26, 3, 10, 123, 84, 10, 175, 381, 81, 36]",0
"[29, 63, 237, 1, 10, 5, 2, 13, 183, 51, 218, 20, 256, 53, 26, 1, 3, 4, 237]",0
"[51, 46, 17, 56, 35, 35, 8, 423, 51, 392, 17, 3, 1288, 2, 24, 13, 51, 36, 58, 27]",1
"[33, 155, 376, 66, 720, 766]",1
"[51, 23, 4, 2287, 511, 9, 1, 123, 51, 23, 2287, 511, 147, 113, 388]",0
"[15, 12, 33, 1, 739]",0
"[15, 22, 6, 148, 144, 15, 45, 21, 30, 248, 212, 82, 34, 2, 68]",0
"[283, 245, 211, 5, 4, 19, 71, 423, 209]",1
"[35, 8, 133, 19, 25, 8, 423, 86, 7, 46, 25, 8, 1, 1454, 1454, 7, 58, 76]",1
"[22, 12, 5, 180, 57, 195, 1, 3, 390, 139, 869, 2288, 139, 1]",0
"[189, 48, 658, 42, 126, 648, 19, 421, 42, 160, 91, 295, 16, 377]",1
"[22, 15, 19, 1, 3, 10, 270]",0
"[2, 1, 155, 51, 164, 25, 254, 399, 1, 806, 156, 294, 258, 84, 53, 62, 34, 2, 20, 62]",0
"[32, 5, 22, 21, 66, 42, 249, 10, 63, 1, 10, 38, 173, 51, 197, 62, 27, 132]",0
"[66, 14, 189, 19, 271, 478]",1
"[125, 22, 15, 116, 5, 78, 81, 36]",0
"[2, 8, 87, 22, 15, 8, 170, 5, 44]",0
"[2, 15, 1729, 5, 270, 4, 25, 39, 16, 1039, 489, 5, 53, 1308]",0
"[776, 513, 676, 214, 148, 93, 95, 34, 191, 20, 49, 45, 85, 34, 252, 84, 5, 53, 2, 233, 1, 83, 17, 159, 2, 35, 45, 466, 15, 28, 61, 10, 551, 182, 4, 6, 15, 107, 61, 15, 144, 15, 198, 45, 26, 1, 45, 198, 466, 1, 45, 466]",0
"[33, 14, 19, 47, 254, 35]",1
"[172, 17, 2, 9, 162, 15, 22]",0
"[15, 26, 3, 5, 104, 269, 1, 255, 4, 24, 4, 15, 20]",0
"[1, 123, 19, 11, 93]",0
"[14, 47, 60, 26, 3, 104, 249, 153, 71, 106]",0
"[2, 8, 14, 17, 3, 4, 649, 309, 399, 246, 17]",1
"[15, 27, 125, 34, 17]",0
"[78, 44, 109, 19, 632, 66, 120]",0
"[7, 34, 18, 4, 96, 89, 905, 40, 49, 10, 15, 27]",0
"[15, 22, 17, 195, 2, 1441]",0
"[66, 22, 1701, 19, 22, 204]",1
"[6, 11, 9, 25, 8, 1, 327, 507, 1267, 187]",0
"[14, 417, 5, 123, 21, 120, 8, 27, 154]",0
"[32, 84, 273, 382, 15, 453, 21]",0
"[14, 17, 38, 3, 4, 179, 313, 22, 15]",1
"[14, 6, 423, 19, 97, 499, 32, 15, 655, 622, 498, 147, 84, 368]",0
"[84, 53, 269, 564, 22, 15, 4, 15, 217, 136]",0
"[303, 40, 92, 22, 15, 206, 534, 15, 142, 16]",0
"[26, 3, 84, 125, 22, 15]",0
"[15, 28, 190, 107, 144, 15, 198, 105, 28, 110, 436]",0
"[2, 122, 480, 20, 99, 87, 15, 28]",0
"[2, 398, 156, 730, 88, 92, 20, 26, 64, 385, 738, 157, 364, 363, 285, 15, 97, 299, 66, 168, 28, 4, 127, 169, 20, 39, 11, 190]",0
"[2, 13, 125, 22, 15]",0
"[40, 1, 10, 249, 56, 1163, 30, 165, 17, 4, 1064, 1, 3, 4, 310, 130, 56, 661, 72]",0
"[12, 53, 198, 564, 125, 22, 15]",0
"[51, 36, 58, 62, 201, 8, 25, 1, 1, 10, 25, 12, 67, 36, 10, 72, 132]",0
"[377, 126, 376, 3, 4, 22, 447, 19, 25, 586]",1
"[246, 166, 64, 25, 417, 1628, 123, 47, 81, 36]",1
"[27, 287, 1, 298, 145, 25, 12, 95, 164, 1, 10, 200, 12, 10]",0
"[172, 17, 3, 64, 66, 149, 179, 12, 6, 108, 5, 42, 19, 81, 36, 170, 122, 160]",1
"[42, 143, 29, 1141, 10]",0
"[7, 25, 8, 694, 834, 1399, 8, 84, 12, 213, 67, 9, 12, 293, 69, 25, 837, 909]",0
"[25, 27, 133, 133, 709, 207, 12, 147, 69, 213, 3, 337, 25, 12, 68, 81, 36]",1
"[22, 333, 12, 172, 19, 26, 3, 170, 269, 3, 108, 340, 586, 939, 19, 68, 68]",0
"[1, 103, 516, 2, 12, 62, 60, 66, 54, 237, 143, 380, 6, 1, 10, 32, 224, 12, 103, 62, 74]",0
"[15, 28, 45, 1398, 109, 14, 2257, 443]",0
"[106, 98, 66, 42, 401, 8, 6, 104, 21]",1
"[7, 46, 17, 56, 24, 60, 7, 3, 64, 25, 22, 86]",1
"[106, 24, 790, 10, 19, 284, 8, 14]",1
"[32, 26, 10, 15, 10, 270, 27, 103, 315, 148]",0
"[2, 14, 9, 104, 42, 104, 237, 19, 249, 81, 36]",0
"[32, 72, 104, 21, 120, 938, 406, 42, 40, 1, 10]",0
"[125, 22, 15, 19, 2294, 35, 118]",0
"[2, 161, 22, 15, 1, 83, 186, 211, 4, 2, 28, 15, 1, 83]",0
"[62, 211, 63, 6, 1, 2128, 21, 60, 249, 237, 1, 10, 139, 94, 66, 415, 95, 21]",0
"[423, 66, 42, 10, 5, 2, 8]",1
"[22, 15, 104, 15, 182, 15]",0
"[2, 15, 25, 205, 15, 2, 601, 2295, 1, 612, 999]",0
"[617, 61, 3, 4, 628, 9, 49, 3, 4, 12, 100]",1
"[15, 3, 1, 26, 1, 67, 19, 1, 1169, 19, 274, 47, 74, 112, 45, 121, 79, 42, 6, 80, 80, 5, 92, 1, 23, 263, 37, 149, 89, 220, 1, 358, 17, 159, 2]",0
"[33, 1688, 41, 194, 12, 1451, 4, 15]",0
"[1, 77, 1, 3, 64, 572, 42]",0
"[36, 62, 27, 201, 7, 455, 40, 1, 10, 120, 143, 8, 27, 154, 103, 62, 10, 1161, 143, 9, 63, 40, 1, 10, 29, 154]",0
"[7, 36, 58, 60, 49, 78, 66, 143, 406, 42, 94, 1, 10, 49, 21, 66, 12, 68, 26, 143, 47, 406, 42, 6, 10, 69, 7, 36, 58]",0
"[366, 23, 4, 25, 228, 23, 4, 15, 2, 603, 61, 10, 182, 4, 6, 186, 15, 510, 2, 603]",0
"[1461, 14, 93, 10, 423, 5, 35, 81, 36]",1
"[2, 14, 9, 26, 3, 387, 47, 72]",0
"[84, 800, 265, 22, 15, 72, 132]",0
"[1022, 15, 28, 569]",0
"[23, 16, 18, 20, 141, 34, 241, 111, 544, 305, 533, 56, 6, 16, 1, 10, 390, 4, 75, 130, 56, 5, 42, 401, 15, 113, 388, 1694, 370, 584]",0
"[67, 77, 24, 274, 505, 229, 20, 213, 118, 1235]",0
"[2, 8, 87, 22, 15, 6, 885, 21]",0
"[14, 9, 22, 15]",0
"[15, 182, 1, 640, 67, 17, 1377, 124]",0
"[22, 15, 228, 397, 25, 37, 4, 15, 80]",0
"[145, 6, 15, 1, 3, 163, 21]",0
"[2, 14, 9, 15, 125, 22, 78, 98, 156, 36, 58, 27]",0
"[25, 25, 8, 734, 93, 1, 103, 5, 2, 68, 115, 28]",0
"[32, 17, 24, 22, 17, 15, 19, 208, 1, 83, 95, 416, 65, 348, 5, 115, 72, 32]",0
"[14, 2, 8, 3, 4, 179, 50, 56, 292]",1
"[51, 16, 57, 246, 17, 63, 24, 6, 450, 56, 91, 267, 294, 43, 104, 450, 56, 91, 1381, 19, 697, 1, 573, 257, 21, 16]",1
"[6, 660, 660, 4, 15, 181, 594, 8, 216, 11, 47, 43, 4]",0
"[2207, 154, 29, 276, 51, 4, 25, 404, 89, 147, 10, 272, 216, 181, 29, 82, 51, 23, 4, 147, 37, 216, 24, 27]",0
"[2, 14, 93, 12, 137, 164, 89, 25, 113, 35, 10, 5, 136]",1
"[25, 401, 133, 22, 5, 136, 25, 8, 14, 14]",1
"[200, 22, 15, 19, 862, 142, 15, 8, 144, 5, 336, 181, 37, 105, 28, 1, 677, 21, 35, 38, 1287, 34, 2, 13, 30, 191, 7]",0
"[594, 16, 76, 15, 22, 17, 197]",0
"[33, 14, 19, 120, 123]",1
"[14, 48, 9, 22, 15]",0
"[302, 178, 118, 51, 246, 17, 60, 12, 67, 13, 51, 164, 19, 165, 4, 10, 5, 24, 81, 36, 24, 19, 47, 194, 1145, 7, 1, 21, 65, 344, 840, 43, 4, 25, 46, 81, 36, 24]",1
"[259, 259, 15, 2, 500]",0
"[63, 26, 90, 441, 198, 10, 15, 187, 30, 62, 1, 10]",0
"[32, 72, 41, 509, 42, 561, 8, 10, 13, 21, 13, 457, 509, 661, 12, 62, 108, 5, 403, 165, 17, 4, 21, 94, 662]",0
"[46, 98, 1, 83, 22, 15]",0
"[14, 48, 499, 22, 15]",0
"[2, 27, 14, 19, 3, 11, 34, 52, 266, 377, 26, 115, 25, 27, 12, 69, 27, 5, 104, 21, 12, 69, 321, 27, 43, 24, 7, 16, 441, 81, 36]",0
"[14, 17, 9, 51, 164, 1038, 912, 309, 1, 10, 32, 72, 71, 123, 21, 81, 36, 170, 5, 504]",0
"[32, 101, 47, 75, 203, 796, 7, 334, 16]",0
"[4, 15, 217, 1277, 197, 1650, 1, 34]",0
"[133, 17, 25, 8, 126, 19, 14, 133, 86, 4, 8, 1081]",1
"[106, 22, 66, 447, 377, 1255, 16]",1
"[29, 249, 143, 406, 42, 1, 10, 27, 78, 123, 400, 32, 72, 5, 115]",0
"[24, 15, 8, 22, 17]",0
"[180, 17, 26, 5, 53, 2, 13, 251, 22, 15]",0
"[67, 190, 15, 8, 110, 549]",0
"[2, 14, 51, 3, 397, 25, 46, 51, 91, 71, 123]",1
"[104, 147, 292, 12, 22, 113, 755, 11, 159]",0
"[29, 24, 112, 15, 28]",0
"[172, 17, 137, 3, 4, 35, 55, 20, 93, 8, 10, 72]",1
"[134, 44, 41, 421, 229, 7, 61, 243, 525, 10, 387, 54]",1
"[14, 3, 4, 100]",1
"[116, 173, 29, 209, 237, 1, 10, 21, 56, 249, 7, 46, 209, 94, 32, 5, 10, 13, 21, 27]",0
"[279, 292, 1, 147, 123]",0
"[304, 15, 22, 19, 221, 1735, 144, 117, 95]",0
"[160, 26, 3, 84, 10, 15, 8, 72, 81, 36]",0
"[2, 22, 15]",0
"[51, 53, 159, 2, 60, 361, 20, 32, 98, 108, 292, 198, 34, 13, 2]",0
"[176, 24, 78, 123, 193, 2302, 103, 697, 831, 454, 193, 912, 6, 755, 49, 2302, 551, 521]",0
"[7, 1385, 58, 60, 854, 78, 123, 32, 5, 532, 153, 10, 854, 249, 19, 237]",0
"[22, 204, 25, 12, 3, 337]",1
"[132, 1000, 25, 1265, 637, 130, 72, 7, 164, 1, 10]",0
"[14, 294, 39, 104, 66, 386, 56, 1738]",0
"[14, 209, 42, 19, 211, 382]",1
"[2, 12, 33, 14, 93, 472, 53, 153, 1, 193, 25, 133, 5, 2, 35, 13, 6, 264, 55, 65, 438, 21, 6, 14, 40]",1
"[2, 174, 15, 1639, 55, 216, 119, 11]",0
"[173, 7, 36, 62, 58, 201, 120, 2304, 40, 1, 10, 27]",0
"[7, 155, 91, 2, 13, 73, 32, 25, 8, 115, 72]",0
"[22, 15, 30, 76, 475, 19, 218, 475, 85, 154]",0
"[33, 129, 19, 22, 204]",1
"[1389, 14, 5, 27, 29, 368, 143, 380, 19, 406, 42, 1, 10, 27]",0
"[194, 2306, 23, 4, 1423, 37, 5, 405, 137, 13, 11]",0
"[32, 104, 509, 661, 47, 72, 254, 1505, 130]",0
"[629, 98, 26, 10, 15, 8, 194, 164, 227]",1
"[2, 398, 4, 15, 217, 156]",0
"[2, 8, 87, 22, 15]",0
"[2, 13, 33, 14, 93, 10, 25, 10, 24, 24, 1121, 309, 2307]",1
"[2, 1627, 125, 22, 15]",0
"[33, 129, 164, 520, 1273]",1
"[10, 49, 20, 146, 11, 2298, 17, 489]",0
"[29, 40, 1056, 75, 1, 10, 48, 30, 94, 12, 23, 51, 4, 291, 49, 10]",0
"[7, 33, 46, 60, 93, 25, 12, 7, 164, 10, 19, 1, 78, 55, 188]",1
"[14, 48, 9, 162, 42, 8, 1, 10, 143]",0
"[583, 117, 17, 139, 15, 22, 17, 21]",0
"[444, 481, 383, 475, 14, 24, 1352, 93, 10]",1
"[46, 17, 56, 2, 13, 60, 35, 8, 14, 14]",1
"[25, 673, 242, 147, 40, 1, 213, 8]",0
"[2, 8, 1, 477, 22, 17, 15, 1, 83, 17, 2, 233]",0
"[14, 17, 22, 25, 12, 133, 1688, 17, 48]",1
"[40, 239, 73, 182, 182, 217, 30, 272, 282, 71, 82, 90, 73, 182]",0
"[530, 4, 5, 11, 37, 15, 5, 44, 1570]",0
"[78, 123, 23, 64, 465, 415, 1, 10]",0
"[33, 14, 7, 46, 91, 25, 25]",1
"[87, 22, 15, 26, 1, 5, 327]",0
"[156, 197, 15, 28, 190]",0
"[14, 98, 442, 1456, 554, 12, 1, 6, 263, 8, 5, 42, 14, 76]",1
"[187, 17, 406, 42, 5, 175, 30, 107, 128, 350, 70, 4, 903, 904]",0
"[7, 240, 58, 691, 60, 1, 10, 249, 237, 32, 5, 44]",0
"[134, 14, 19, 172, 25]",1
"[49, 22, 15, 12, 151]",0
"[33, 155, 19, 25, 25, 8, 47, 14]",1
"[14, 17, 2, 24, 13, 22, 17, 25, 25, 12, 10, 5, 2, 24, 84, 663, 5, 53, 27]",1
"[14, 17, 3, 4, 25, 717, 47]",1
"[1, 3, 152, 15, 228, 236, 467]",0
"[87, 6, 4, 15, 37, 5, 146, 11]",0
"[29, 1, 123, 209, 42, 8, 32, 5, 43, 123, 209, 42, 8]",0
"[14, 17, 2, 8, 133, 133, 21, 25, 8]",1
"[2312, 1067, 275, 10, 25, 157, 24, 12, 14, 91, 44]",1
"[23, 4, 50, 440, 37, 12, 186, 531]",0
"[133, 32, 84, 10, 15]",0
"[162, 86, 1, 10, 351, 223, 551, 214, 587, 25]",0
"[22, 204, 12, 51, 46, 170, 20, 97, 28]",1
"[22, 25, 12, 100, 439, 2]",1
"[29, 143, 249, 237, 39, 1, 10, 48, 32, 72, 10, 21, 209, 143, 249, 19, 237, 14, 47, 5, 24, 5, 757, 5, 143]",0
"[14, 43, 15, 55, 20]",0
"[14, 15, 8, 259, 38, 4, 8, 1, 38, 111]",1
"[120, 120, 14, 302, 1, 10, 21, 120, 380, 1027, 585, 92, 585, 27, 24]",1
"[15, 22, 107, 216, 15]",0
"[14, 108, 415, 7, 6, 1, 10, 21, 859, 860]",0
"[66, 409, 41, 249, 143, 6, 1, 298, 5, 24, 27, 7, 164, 164, 40, 1, 1575, 854]",0
"[22, 25, 12, 1, 123]",0
"[406, 42, 8, 1, 10, 19, 56, 1176, 188, 1, 10]",0
"[6, 5, 31, 18, 37, 108, 509, 517, 8, 175]",0
"[55, 432, 1, 10, 1738, 5, 2, 13, 32, 460]",0
"[106, 123, 66, 42, 8]",1
"[25, 179, 67, 734, 3, 92, 51, 3, 337, 5, 24]",1
"[49, 78, 42, 130, 143, 1738, 1, 10]",0
"[58, 62, 108, 1620, 473, 1, 113, 342]",0
"[14, 17, 55, 12, 137, 23, 4, 10, 5, 136, 133, 17, 76, 158, 8]",1
"[291, 291, 51, 53, 10, 249, 2304, 19, 143, 8, 9, 63, 139, 40, 175]",0
"[33, 14, 19, 419, 108]",1
"[106, 294, 104, 25, 2091, 157, 72, 1424, 81, 36]",0
"[14, 48, 10, 25, 1992, 38, 133, 76, 9, 32, 27, 696, 8, 511]",1
"[2, 8, 14, 9, 82, 23, 5, 164, 25, 162, 95, 4, 37, 10, 25, 12, 281, 164, 1, 547]",0
"[81, 36, 24, 209, 14, 17]",1
"[29, 340, 661, 67, 457, 1, 10, 21, 30, 133, 17, 73, 10, 147, 217, 32, 10, 72, 154]",0
"[7, 36, 58, 62, 201, 1, 10, 66, 143, 8, 115, 21, 72, 701, 7, 36, 58, 581, 81, 36]",0
"[5, 44, 72, 259, 259, 45, 1360, 139, 23, 275, 155, 26, 284, 196, 84, 15, 20, 12, 536, 89, 206, 155]",0
"[15, 110, 238, 398, 87, 76, 866, 95, 23, 4]",0
"[29, 120, 237, 249, 143, 6, 1, 10, 30, 62, 10]",0
"[14, 41, 4, 25, 266, 22]",1
"[32, 10, 44, 26, 4, 179, 5, 212, 15, 28, 95, 113, 244, 4, 10, 35]",0
"[55, 98, 62, 123, 42, 13, 63, 143, 1, 42, 93, 30, 261, 11, 107, 140]",0
"[116, 41, 75, 203, 8, 47, 10, 54, 135, 5, 136]",0
"[33, 14, 22, 204, 19, 33, 232]",1
"[46, 17, 818, 23, 4, 55, 20]",1
"[2, 233, 206, 10, 93, 25, 9, 82, 164, 25, 1559, 2282, 1, 10, 85, 13, 563]",0
"[7, 3, 4, 55, 20, 2, 24, 13, 14, 17]",1
"[25, 859, 860, 175, 30, 6, 16, 26, 3, 224, 25]",0
"[7, 46, 9, 1, 91, 15, 8]",0
"[107, 10, 209, 1845, 148, 46, 1, 10, 28]",0
"[470, 154, 7, 23, 614, 29, 120, 42, 237, 56, 143, 1, 10, 32, 72, 5, 104]",0
"[411, 100, 9, 22, 17, 15]",0
"[58, 60, 22, 322, 25, 12, 102]",0
"[14, 17, 258, 39, 53, 613, 13, 60, 25, 55, 20, 10, 5, 136, 253, 50, 27, 10, 12, 54]",1
"[120, 8, 1, 123, 386, 1, 10]",0
"[160, 279, 292, 10, 5, 136, 100, 339]",1
"[15, 22, 17, 260, 21, 15, 160]",0
"[29, 27, 63, 652, 78, 245, 22]",0
"[2, 14, 499, 249, 8, 1, 10, 13]",0
"[2, 14, 19, 487, 423]",1
"[25, 8, 134, 22, 19, 1023, 457, 25]",1
"[32, 292, 697, 831, 5, 115, 21]",0
"[51, 46, 22, 287, 8]",1
"[7, 6, 34, 191, 9, 73, 152, 28, 15, 28, 988, 15, 393, 37, 1, 152, 19, 67, 30, 99, 156, 14]",0
"[120, 8, 78, 123, 41, 209, 401, 8]",0
"[7, 33, 74, 60, 380, 1027, 142, 1462, 7, 448, 71, 44, 7, 604, 65, 2, 394, 12, 93, 229, 42, 401]",0
"[131, 131, 206, 287, 13, 1, 298, 714]",0
"[6, 31, 18, 96, 49, 47, 15, 171, 31, 18, 96]",0
"[25, 25, 5, 24, 13, 33, 14, 86, 41, 5, 4, 381, 851, 17]",1
"[115, 25, 69, 28, 27, 153, 104, 133, 2, 2121]",1
"[1, 230, 17, 4, 15, 228, 24]",0
"[10, 2319, 27, 10, 35, 100, 27, 123]",1
"[13, 338, 93, 10, 5, 24, 106, 144]",1
"[22, 15, 489, 153, 13, 2, 1, 199, 2279]",0
"[173, 229, 1061, 58, 201, 15, 22, 150, 269, 26, 15, 5, 78, 51, 334, 36, 1269, 76]",0
"[2, 22, 15, 197]",0
"[26, 3, 84, 67, 15]",0
"[1, 123, 42, 401, 8, 177, 143]",0
"[29, 42, 237, 40, 1, 10]",0
"[122, 136, 122, 124, 22, 17, 15, 147, 80, 71, 80, 2235]",0
"[7, 78, 46, 60, 7, 135, 21, 4, 404, 529, 539, 135, 1014, 9, 73, 609, 551, 315, 9, 7, 64, 1006, 752, 404, 529, 539, 8, 254, 148, 51, 73, 1525, 315]",0
"[29, 1, 10, 237, 5]",0
"[25, 14, 9, 29, 39, 88, 875]",1
"[78, 155, 55, 12, 164, 1, 10]",0
"[172, 9, 25, 5, 115, 72]",0
"[14, 17, 48, 3, 38, 232, 3, 4, 404, 529, 539, 9, 40, 82, 51, 4, 404, 529, 539, 8, 212, 17, 27, 1, 512, 194, 194, 67]",0
"[495, 1961, 64, 75, 20, 10, 204, 1, 77, 6, 16, 47]",0
"[304, 15, 78, 98, 467, 69, 4, 182, 15, 21]",0
"[1, 10, 143, 8, 1676]",0
"[304, 26, 43, 2, 431, 150, 150, 87, 17, 23, 4, 66, 50, 5, 24, 15, 28, 159, 2, 197, 20, 2197, 15, 28]",0
"[132, 1176, 56, 143, 8, 29, 1, 10, 12, 10, 42, 68, 12, 211, 5, 64]",0
"[179, 12, 108, 1, 496, 157, 1467, 314, 108, 107, 147]",0
"[1, 10, 237, 78, 14, 63, 244, 36, 58, 497, 103, 196, 491]",0
"[14, 9, 26, 164, 25, 983, 2041, 1, 317, 5, 806]",0
"[2, 14, 9, 380, 857, 40, 1, 10, 27, 148, 20, 676, 7]",0
"[2, 55, 22, 15, 38, 4, 15, 13, 338, 1544]",0
"[132, 32, 15, 655]",0
"[29, 239, 90, 54, 79, 46, 10, 15, 110, 436, 20]",0
"[25, 828, 1, 123, 322, 25, 733, 1, 10]",0
"[3, 4, 19, 1908, 94, 5, 147, 12, 193, 81, 36, 35]",1
"[260, 135, 21, 72, 26, 3, 25, 565]",0
"[5, 2, 24, 13, 40, 1, 10, 66, 54, 249, 8]",0
"[40, 1654, 54, 42, 401, 122, 78, 120, 8, 85, 48]",0
"[623, 62, 10, 249, 406, 42, 56, 143, 9, 29, 63, 1, 10, 74, 48]",0
"[1, 3, 4, 120, 401, 690, 28]",0
"[25, 1, 123, 32, 104, 25, 12, 22]",0
"[14, 1, 171, 53, 24, 38, 155, 17, 4, 93, 423]",1
"[46, 17, 166, 64, 453, 25, 12, 115]",1
"[134, 14, 763, 25, 8]",1
"[87, 87, 87, 22, 15, 183, 397, 42, 20, 86]",0
"[33, 77, 9, 29, 143, 249, 8, 1, 10]",0
"[33, 14, 66, 8, 10, 93]",1
"[122, 65, 136, 122, 78, 155, 237, 63, 862]",0
"[22, 17, 204, 8, 14, 17, 81, 36]",1
"[209, 14, 189, 83, 24, 160, 41, 4]",1
"[51, 46, 465, 8, 327, 507, 1267]",1
"[2, 1, 83, 15, 217]",0
"[161, 104, 120, 143, 19, 380, 42, 28, 75, 203, 47, 153, 106, 19]",0
"[30, 4, 42, 2094, 12, 54, 9, 12, 5, 108, 1, 424]",0
"[36, 58, 62, 60, 465, 35, 186, 1, 10, 5, 300, 281]",0
"[25, 292, 8, 22, 19, 26, 3, 5, 104, 25, 67, 368, 103, 19, 68, 68]",0
"[116, 104, 120, 249, 56, 406, 132, 6, 246, 10, 386, 181, 249, 1, 10, 201, 8, 156, 38, 1, 3, 4, 42]",0
"[160, 33, 14, 9, 29, 1, 10, 380, 42]",0
"[14, 17, 9, 425, 22]",0
"[22, 15, 1077, 1077, 1, 11]",0
"[25, 25, 266, 14, 19, 650]",1
"[78, 143, 1, 10, 158, 66, 8, 266, 12, 78]",0
"[162, 509, 42, 237, 175, 7, 33, 46, 509, 10, 237, 525, 509, 237, 3, 10, 108, 224]",0
"[78, 123, 143, 8, 1, 10]",0
"[104, 106, 992, 348, 10, 88, 389]",1
"[35, 8, 14, 17, 12, 61, 53, 212, 53]",1
"[123, 744, 328, 25, 103, 431, 19, 47, 23, 4, 12, 68, 1, 10]",0
"[49, 10, 12, 78, 56, 956, 25, 27, 32, 72, 5, 36, 25, 909, 130]",0
"[133, 17, 25, 734, 12, 62, 10, 5, 136, 93, 119, 53]",1
"[7, 36, 58, 60, 6, 10, 75, 203]",1
"[133, 17, 7, 70, 4, 5, 136, 9, 39, 8, 10, 237, 7, 165, 4, 1744, 19, 1745, 201]",0
"[160, 17, 38, 1, 343, 141, 64, 5, 409, 73, 249, 512, 8, 1, 10, 27]",0
"[33, 46, 73, 1, 10]",0
"[22, 25, 100, 19, 1415]",0
"[763, 8, 14, 170, 20, 25, 177, 13, 309, 1696, 47, 10, 5, 136, 27, 132]",1
"[1746, 69, 80, 13, 1575, 2, 12, 14, 17, 19, 22, 25, 12, 100, 198, 8, 133, 17]",1
"[14, 48, 60, 25, 415, 10, 5, 136, 769, 309, 44, 20]",1
"[42, 143, 40, 1, 10, 27, 32, 104, 120, 8]",0
"[22, 15, 24, 15]",0
"[41, 292, 147, 10, 72, 376, 292, 350]",0
"[87, 22, 15, 27, 171, 95, 53]",0
"[33, 14, 5, 136, 137, 3, 4, 25, 55, 20]",1
"[33, 33, 174, 284, 54, 1740, 332, 1172, 37, 4]",0
"[74, 17, 165, 4, 961, 37, 1, 10, 74, 17]",0
"[66, 8, 14, 209, 8, 106, 55, 21, 54, 8, 760]",1
"[2, 1149, 232, 93, 10, 5, 136]",1
"[22, 25, 22, 204, 8]",1
"[29, 120, 143, 1, 10, 206, 123, 66]",0
"[2295, 1, 199, 13, 2, 6, 25, 1231, 1231, 5, 146, 11, 21, 12, 23, 4, 476, 124]",0
"[134, 155, 104, 25, 25, 56, 292, 21, 795]",0
"[40, 1, 10, 27, 30, 62, 10, 63, 40, 1, 10]",0
"[1330, 824, 282, 552, 654, 517, 2326, 332, 167, 9, 12, 108, 37, 287, 68]",0
"[40, 1, 10, 143, 19, 249]",0
"[5, 136, 24, 8, 123, 17]",1
"[143, 249, 19, 237, 40, 1, 10, 132]",0
"[32, 1420, 1747, 1747, 5, 24]",0
"[7, 165, 5, 108, 385, 458]",0
"[552, 167, 332, 2326, 37, 152, 473, 170, 1, 149]",0
"[2, 14, 381, 160, 381, 22, 204, 158, 106]",1
"[287, 5, 24, 123, 759, 179, 894, 5, 857, 33, 160]",1
"[93, 12, 10, 5, 2, 24, 94, 359, 17]",1
"[29, 42, 143, 1, 10, 187, 104, 355]",0
"[1, 10, 66, 406, 42, 1, 133]",0
"[29, 82, 23, 4, 1217, 40, 37, 5, 682, 154]",0
"[249, 6, 1, 101, 136, 6, 244, 30, 62, 46, 17, 56, 2, 24]",0
"[132, 32, 1748, 342, 84, 1, 5, 342, 145, 73, 147, 48, 132, 139, 21, 735, 8, 339, 19, 47, 912, 2327, 707]",0
"[32, 120, 42, 8, 5, 123, 21]",0
"[32, 27, 84, 22, 15, 7, 615, 269, 26, 22, 15]",0
"[106, 26, 3, 25, 12, 69, 5, 1420]",0
"[802, 132, 7, 23, 614, 40, 249, 19, 237, 40, 1, 10, 27, 29, 5, 175]",0
"[51, 46, 17, 9, 25, 12, 51, 164, 1, 3, 5, 806]",0
"[25, 13, 14, 9, 7, 61, 53, 38, 86, 207, 35, 7, 23, 207, 669]",1
"[172, 95, 12, 1, 46, 4, 42, 122, 1843, 20, 10, 25, 172, 5, 24]",1
"[55, 25, 5, 2, 13, 46, 175, 27, 225, 17]",0
"[15, 8, 67, 17, 25, 8, 216, 15, 216]",0
"[220, 14, 40, 63, 380, 56, 143, 1, 10, 38, 78, 123]",0
"[29, 25, 12, 5, 2294, 1, 113, 755, 73, 2328, 83, 7, 74]",0
