review_token,Performance and Stability
"[274, 87, 30, 97, 109, 14]",0
"[256, 18, 57, 9, 594, 8, 49, 464, 117]",0
"[114, 5, 319, 30, 41, 2, 12, 68, 226]",0
"[49, 46, 105, 30, 109, 14]",0
"[776, 513, 676, 214, 148, 93, 95, 34, 191, 20, 49, 45, 85, 34, 252, 84, 5, 53, 2, 233, 1, 83, 17, 159, 2, 35, 45, 466, 15, 28, 61, 10, 551, 182, 4, 6, 15, 107, 61, 15, 144, 15, 198, 45, 26, 1, 45, 198, 466, 1, 45, 466]",0
"[107, 75, 130, 12, 14, 112, 1, 166]",0
"[24, 13, 33, 478, 3, 4, 55, 20, 12, 137, 193, 439, 98, 158, 84, 663, 53, 24, 439, 2291]",1
"[109, 1, 90, 2, 68, 97, 181, 13, 105, 103, 5, 318]",0
"[78, 44, 109, 19, 632, 66, 120]",0
"[7, 6, 16, 9, 70, 45, 74]",0
"[81, 36, 35, 7, 3, 4, 25, 162, 7, 44, 54, 157, 12, 193, 4]",1
"[1, 519, 64, 50, 75, 20, 45, 124, 30, 99, 14]",0
"[14, 60, 66, 478, 2020, 56, 12, 5, 42]",1
"[71, 14, 26, 3, 4, 121, 590]",0
"[1, 3, 5, 4, 21, 107, 176, 235, 28]",0
"[22, 105, 163, 30, 109, 160]",0
"[425, 6, 53, 29, 1, 3, 5, 90, 210, 590]",0
"[14, 6, 423, 19, 97, 499, 32, 15, 655, 622, 498, 147, 84, 368]",1
"[105, 8, 67, 1697, 178, 1, 3, 5, 90, 47]",0
"[13, 29, 45, 27, 30, 6, 57, 33, 162, 135]",0
"[70, 45, 19, 213, 169]",0
"[14, 66, 42, 54, 97, 1, 312, 312]",1
"[24, 13, 14, 137, 3, 4, 5, 24, 13, 9, 39, 34, 252, 963]",0
"[22, 285, 19, 85, 210, 53, 5, 35]",0
"[29, 26, 34, 642, 2292, 357, 5, 54, 396, 75, 5, 357, 1, 186]",0
"[173, 159, 154, 29, 40, 147, 19, 3, 5, 53, 147, 19, 28, 1, 3]",0
"[29, 13, 2, 3, 45, 30, 109, 7, 14]",0
"[32, 482, 8, 5, 44, 21]",0
"[15, 28, 190, 107, 144, 15, 198, 105, 28, 110, 436]",0
"[118, 17, 145, 42, 11, 196, 17]",0
"[2, 1175, 156, 113, 16, 11, 80, 1, 3, 47, 4, 75, 227, 6, 370, 371, 9, 353, 370, 43, 45, 1175, 26, 195, 45, 227, 84, 5, 371, 1175, 84, 317, 16, 5, 2, 13, 269, 258, 171]",0
"[4, 783, 29, 1492, 8, 103, 212, 551, 315, 148]",0
"[2, 122, 480, 20, 99, 87, 15, 28]",0
"[29, 82, 95, 21, 4, 364, 46, 38, 168, 38, 1, 133, 382, 30, 95, 76, 34, 191]",0
"[33, 129, 3, 64, 179, 12, 151, 60, 936]",1
"[2, 398, 156, 730, 88, 92, 20, 26, 64, 385, 738, 157, 364, 363, 285, 15, 97, 299, 66, 168, 28, 4, 127, 169, 20, 39, 11, 190]",0
"[40, 1, 3, 64, 27, 29, 89, 62, 230, 230, 20, 40, 63, 1, 3]",0
"[7, 33, 246, 34, 2, 13, 9, 63, 7, 1, 3, 90, 1, 243, 29, 26, 1, 10, 2, 13, 7, 1, 3, 397]",0
"[87, 159, 2, 22, 363, 19, 1, 3, 263, 4, 1, 76, 13, 2, 43, 436]",0
"[23, 16, 37, 756, 65, 445, 376, 28]",0
"[2, 476, 54, 9, 644, 8, 182, 89]",0
"[231, 137, 12, 354, 34, 231, 341, 1, 3, 484, 65, 42, 23, 484, 141, 60, 234, 6, 34, 231, 1015]",0
"[40, 1, 3, 27, 51, 6, 278, 52, 37, 45]",0
"[10, 111, 746, 89, 362, 778, 113, 63, 2, 1, 3, 5, 90, 250]",0
"[124, 17, 1, 3, 336, 37, 119, 801]",0
"[246, 64, 189, 8, 14, 158]",1
"[2, 55, 69, 4, 20, 119, 175]",0
"[266, 48, 14, 126, 189]",1
"[105, 67, 2293, 30, 109, 211]",0
"[55, 368, 26, 6, 1, 3, 5, 263, 4, 35, 8, 44, 72]",0
"[14, 9, 1, 3, 53, 22, 132, 217]",0
"[85, 23, 16, 107, 440, 16, 186, 638, 217, 23, 31, 18, 1439, 13, 304, 76, 23, 395]",0
"[921, 37, 1, 3, 43, 79]",0
"[23, 31, 18, 303, 20, 118, 17, 32, 5, 44]",0
"[172, 2, 1, 384, 384]",1
"[15, 28, 45, 1398, 109, 14, 2257, 443]",0
"[112, 168, 645, 420, 44]",0
"[14, 9, 105, 28, 302, 22, 117]",0
"[7, 23, 221, 18, 268, 267, 12, 498, 140, 37, 45, 28, 27, 65, 1053, 11]",0
"[29, 1, 3, 53, 27, 116, 596]",0
"[6, 70, 466, 63, 37, 1, 3, 64, 127]",0
"[3, 64, 75, 203, 210, 1088, 81, 36]",1
"[174, 6, 713, 13, 4, 114, 84, 214, 53]",0
"[4, 364, 238, 28, 1, 1455, 996, 408, 30, 6, 11]",0
"[43, 4, 209, 42, 311]",1
"[220, 31, 96, 160, 160, 20, 82, 144, 31, 21, 37, 45, 28]",0
"[7, 74, 1, 3, 4, 54, 537, 256, 5, 130, 23, 4, 54, 20, 1, 3, 74, 1, 255, 53, 2]",0
"[1, 3, 5, 65, 42]",0
"[126, 189, 19, 271, 14]",1
"[2, 8, 33, 14, 1195, 155, 1, 45, 106, 158, 8, 171, 1, 53]",1
"[3, 1, 219, 53, 5, 575, 65]",0
"[173, 7, 1, 36, 58, 62, 201, 124, 13, 2, 433, 363, 238, 67, 150, 30, 117, 69, 31, 187]",0
"[51, 36, 58, 200, 60, 2, 13, 174, 17, 201, 51, 6, 716, 25, 9, 37, 25, 1205]",0
"[2, 70, 257, 214, 121, 54, 79]",0
"[254, 821, 447, 33, 458, 1225, 19, 10, 12, 78, 642, 882, 8, 1, 56, 409, 54]",0
"[66, 1127, 456, 1, 10, 390, 30, 156, 11]",0
"[2, 8, 33, 174, 112, 216, 5, 115, 32, 44, 72]",0
"[15, 3, 1, 26, 1, 67, 19, 1, 1169, 19, 274, 47, 74, 112, 45, 121, 79, 42, 6, 80, 80, 5, 92, 1, 23, 263, 37, 149, 89, 220, 1, 358, 17, 159, 2]",0
"[70, 45, 376, 108, 364, 41, 741, 127, 130]",0
"[67, 77, 24, 274, 505, 229, 20, 213, 118, 1235]",1
"[206, 1656, 5, 18, 361, 117, 144, 29, 297, 2, 1, 3, 74]",0
"[2, 8, 87, 22, 15, 6, 885, 21]",0
"[2, 45, 28, 1, 83]",0
"[326, 1609, 46, 213, 19, 45, 169]",0
"[145, 6, 15, 1, 3, 163, 21]",0
"[38, 111, 28, 2, 195, 250]",0
"[32, 35, 5, 514, 21, 43, 5, 152, 574, 5, 69, 1, 3, 152, 35, 8]",0
"[32, 17, 24, 22, 17, 15, 19, 208, 1, 83, 95, 416, 65, 348, 5, 115, 72, 32]",0
"[26, 3, 115, 637, 8]",0
"[99, 261, 10, 9, 40, 35, 8, 28]",0
"[1, 255, 53, 1597, 183, 1117, 822, 1, 83, 45, 28, 6, 53, 80, 80, 92, 45]",0
"[1, 711, 6, 16, 49, 20, 22, 111, 8, 68, 80, 12, 1719, 153, 2064]",0
"[2, 14, 9, 178, 10, 111]",0
"[66, 208, 208, 19, 1, 10, 271]",0
"[45, 19, 126, 1168, 33, 1, 416]",0
"[73, 26, 4, 50, 21, 306, 46, 105, 38, 43, 51, 36, 58, 62, 27, 160]",0
"[7, 53, 28, 34, 191, 64, 396, 75, 12, 54, 69, 200, 182, 6, 1, 3, 94, 29, 39, 85, 48]",0
"[2, 106, 3, 4, 108, 12, 6, 151]",1
"[29, 82, 4, 54, 844, 163, 163, 28, 109]",0
"[114, 164, 35, 12, 5, 165, 135, 1, 3, 5, 164, 615, 98]",0
"[124, 111, 5, 121, 95, 23, 4, 127, 225, 165, 185, 185, 8, 278, 7, 165, 24, 9, 1, 3]",0
"[156, 16, 43, 4, 130, 23, 4, 37, 45, 32, 84, 74, 16]",0
"[150, 87, 4, 50, 208, 427, 17, 30, 109, 14, 33, 74]",0
"[7, 10, 10, 2201, 75, 130, 3, 5, 4, 9, 29, 26, 127, 236, 1, 3, 10, 4, 30, 107, 2296, 7, 11]",0
"[109, 1, 14, 70, 105, 110, 74, 280, 82, 4, 50]",0
"[29, 1, 3, 21, 4, 590, 142, 137, 475, 25, 27]",0
"[106, 422, 238, 238, 1442]",1
"[2, 14, 19, 126, 47, 14]",1
"[14, 129, 9, 162, 274, 22, 111]",0
"[15, 217, 97, 108, 79, 312, 312, 490]",0
"[200, 22, 15, 19, 862, 142, 15, 8, 144, 5, 336, 181, 37, 105, 28, 1, 677, 21, 35, 38, 1287, 34, 2, 13, 30, 191, 7]",0
"[861, 51, 135, 31, 117, 2297, 51, 4, 292, 5, 24, 131, 117, 51, 193, 2297, 861, 583, 17, 32, 77, 252, 8, 5, 78]",0
"[254, 648, 8, 40, 885, 106, 42, 130]",0
"[70, 1, 3, 5, 90, 214, 121, 66, 119]",0
"[2, 87, 45, 299, 15, 97]",0
"[1, 83, 1366, 109, 156, 14, 9, 105, 8, 67]",0
"[187, 107, 80, 23, 4, 572, 198, 1, 3]",0
"[2, 8, 14, 19, 648, 81, 36, 142, 43, 2, 13]",1
"[302, 178, 118, 51, 246, 17, 60, 12, 67, 13, 51, 164, 19, 165, 4, 10, 5, 24, 81, 36, 24, 19, 47, 194, 1145, 7, 1, 21, 65, 344, 840, 43, 4, 25, 46, 81, 36, 24]",0
"[4, 127, 20, 11, 126, 189, 804, 87]",0
"[32, 44, 2, 8, 153, 26, 152, 1, 163, 20]",0
"[6, 16, 9, 70, 238, 45]",0
"[87, 1, 35, 8, 69, 20, 176, 16]",0
"[29, 114, 41, 4, 50, 30, 6, 34, 96]",0
"[18, 377, 97, 4, 5, 42, 263]",1
"[2, 24, 13, 14, 17, 38, 3, 64, 179, 12, 193]",1
"[13, 29, 1, 3, 5, 53, 27, 89, 452, 163, 28]",0
"[454, 13, 14, 1, 259, 65, 713, 674, 103, 394]",1
"[45, 28, 45, 30, 117, 254, 99, 1, 254, 1, 230, 17, 4]",0
"[14, 73, 39, 99, 8, 134, 548]",0
"[74, 302, 6, 16, 22, 45]",0
"[2, 8, 14, 294, 7, 3, 684, 3, 590, 81, 36]",0
"[111, 28, 79, 8, 820]",0
"[271, 15, 8, 110, 1943, 388, 17, 271, 25, 511, 271, 15, 388, 124]",0
"[106, 63, 3, 64, 88, 389, 97, 58]",1
"[3, 4, 66, 149, 900, 193]",1
"[79, 50, 75, 401, 70, 257, 5, 318, 289]",0
"[41, 2058, 118, 6, 11, 1, 215, 119]",0
"[33, 44, 126, 189, 648]",1
"[2, 118, 6, 11, 18, 1, 59]",0
"[6, 11, 31, 43, 4, 181, 25, 12, 5, 164, 1, 3, 5, 4, 5, 136]",0
"[662, 98, 226, 4, 43, 137, 12, 5, 283, 494, 6, 11, 57, 9, 1, 77]",0
"[173, 1, 3, 36, 58, 254, 60, 1, 3, 5, 53, 93, 25]",0
"[126, 413, 9, 400, 413, 30, 185, 6, 929, 413]",0
"[12, 896, 471, 63, 301, 29, 1, 3, 4, 54, 119, 1737, 103, 1, 1, 103, 62, 20, 134, 60, 42, 301, 1, 3, 4, 54, 1737]",0
"[87, 284, 302, 6, 16, 92, 117, 102, 84, 319, 24, 13, 180]",0
"[14, 86, 170, 112, 97, 108, 12, 44]",1
"[13, 572, 42, 29, 1, 90, 7, 6, 31]",0
"[26, 61, 624, 19, 61, 1133, 1096, 84, 451, 43, 2, 19, 31, 545, 66, 26, 16, 11, 219, 22, 45, 16, 180, 1720, 5, 573, 5, 701, 566, 1632, 19, 227, 1732]",0
"[673, 242, 45, 5, 147, 32, 5, 44]",0
"[26, 4, 210, 54, 49, 70, 175, 109]",0
"[109, 6, 14, 92, 20, 163]",0
"[33, 87, 30, 10, 117, 9, 1, 3, 90, 195, 87, 17, 87, 87, 87, 87, 190]",0
"[87, 70, 167, 30, 212, 647]",0
"[1, 2004, 103, 234, 1, 103, 613, 394]",1
"[427, 17, 2, 23, 677, 54, 1, 3]",0
"[105, 8, 67, 2303, 171, 198]",0
"[14, 13, 168, 99, 111]",0
"[29, 66, 572, 42, 1, 3, 5, 90]",0
"[29, 26, 7, 23, 4, 50, 94, 73, 189, 8, 217, 12, 213]",0
"[112, 45, 187, 13, 2, 23, 4, 127, 20, 37, 114]",0
"[74, 427, 1, 3, 54, 79, 75, 203]",0
"[29, 27, 178, 231, 46, 213, 169, 38, 1, 230]",0
"[10, 12, 1, 3, 64]",0
"[821, 58, 60, 35, 61, 154, 19, 2305, 5, 1187, 91, 104, 1401, 35, 472, 622, 154, 19, 972, 715]",0
"[4, 54, 22, 644, 30, 99, 14]",0
"[15, 97, 66, 530, 124, 908]",0
"[2, 45, 23, 31, 18, 37]",0
"[84, 53, 489, 180, 6, 16, 47, 1, 3, 5, 152, 25, 8, 207, 105, 113, 1929, 1279, 1, 979]",0
"[51, 36, 58, 201, 51, 23, 4, 46, 10, 272, 507, 672]",0
"[109, 178, 175, 112, 257]",0
"[78, 76, 16, 82, 306, 4, 50, 1, 3, 101, 381]",0
"[23, 397, 50, 45, 85, 48, 137, 11, 43, 4, 290]",0
"[82, 21, 4, 24, 70, 86, 1160, 67, 17]",0
"[583, 117, 17, 139, 15, 22, 17, 21]",0
"[173, 27, 7, 46, 2, 13, 9, 525, 442, 4, 25, 661, 201, 40, 1, 3, 492, 173, 323, 1813]",0
"[2, 569, 1, 3, 4, 54, 50]",0
"[304, 21, 127, 29, 345, 28, 109, 21, 14, 117]",0
"[124, 121, 543, 41, 64, 127, 37, 45]",0
"[1, 14, 1, 3, 164, 25, 12, 7, 46, 87, 1, 3, 5, 164, 25]",0
"[29, 990, 5, 53, 92, 39, 34, 252]",0
"[6, 16, 43, 4, 127, 37, 45]",0
"[29, 107, 4, 54, 50, 1, 3, 74]",0
"[6, 31, 57, 37, 45]",0
"[131, 131, 20, 45, 30, 7, 69, 20, 16, 37, 1, 3, 4, 599, 162, 139, 731, 460, 8, 378, 24]",0
"[6, 11, 9, 2, 363, 238, 187]",0
"[6, 31, 181, 37, 163, 217, 228, 40, 99, 14]",0
"[467, 14, 17, 189, 47, 83]",1
"[813, 45, 28, 171, 6, 16, 88]",0
"[66, 572, 178, 10, 12, 1, 3, 4]",0
"[51, 46, 79, 97, 106, 158]",1
"[93, 84, 53, 2, 13, 22, 885, 885, 84, 76, 103, 185, 51, 60, 70, 4, 35, 185, 95, 764, 2309, 19, 13, 156, 34, 185, 2310, 156]",0
"[7, 36, 58, 60, 105, 28, 685, 7, 38, 225, 3, 38, 590]",0
"[22, 45, 30, 6, 11, 88, 480]",0
"[1338, 46, 45, 384, 384, 239, 4, 50]",0
"[70, 45, 248, 3, 9, 1, 3, 152]",0
"[36, 393, 58, 20, 62, 701, 26, 14, 19, 97, 69, 104, 58]",0
"[2, 27, 106, 189, 27, 478]",1
"[29, 75, 50, 1, 3, 5, 484, 65, 42, 328, 1, 10, 189]",0
"[54, 127, 70, 111, 30, 6, 11, 18]",0
"[2, 87, 30, 109, 95, 44, 44, 20, 171, 95, 16]",0
"[14, 48, 73, 25, 8, 10, 1430, 1430]",0
"[1, 3, 101, 204, 18, 105, 28]",0
"[43, 4, 50, 20, 114, 112, 10, 272, 161, 21, 352]",0
"[1, 3, 152, 15, 228, 236, 467]",0
"[33, 14, 19, 97, 86]",0
"[32, 104, 329, 1183, 153, 456, 26, 6, 7, 36, 58]",0
"[4, 11, 9, 111, 28, 899, 233]",0
"[40, 107, 759, 469, 1878, 374, 988, 271, 27]",0
"[56, 103, 22, 194, 568, 99, 302, 11]",0
"[40, 1, 948, 4, 50, 75, 203, 48, 2262]",0
"[21, 4, 859, 860, 131, 175, 180, 76, 31, 57]",0
"[7, 1, 317, 166, 307, 951, 30, 523, 8, 6, 150]",0
"[233, 6, 16, 37, 45, 28]",0
"[2, 1175, 7, 23, 11, 45, 28, 13, 2, 190, 1175, 1003]",0
"[107, 80, 43, 4, 537, 40, 1, 317, 3, 27]",0
"[78, 14, 1, 3, 4, 127]",0
"[365, 165, 4, 50, 181, 1, 3, 5, 4, 187]",0
"[23, 31, 18, 40, 114, 45, 28, 85, 210, 27]",0
"[69, 20, 53, 6, 119, 146, 115]",0
"[6, 11, 43, 4, 50, 181, 37, 45, 35, 2, 601, 1713]",0
"[210, 101, 307, 222, 85, 27, 132, 63, 40, 1, 10, 445]",0
"[29, 469, 8, 1263, 3, 85, 98, 23, 4, 681, 537, 1263, 3, 13]",0
"[92, 1, 3, 47, 4, 130, 5, 2, 24]",0
"[40, 1, 3, 101, 231, 7, 328, 30, 6, 176, 57, 223]",0
"[14, 162, 118, 105, 8, 67]",0
"[29, 4, 364, 41, 40, 1, 3, 55, 35, 47, 5, 911]",0
"[2, 355, 182, 8, 45]",0
"[36, 58, 20, 201, 26, 42, 50, 1, 3, 152, 124]",0
"[11, 57, 188, 3, 45, 99, 124, 124]",0
"[93, 120, 10, 2314, 891, 301, 54, 50, 1, 2314, 29, 148]",0
"[1, 3, 297, 6, 487, 391, 116, 83]",0
"[29, 2, 7, 1, 3, 16, 21, 229, 910, 910, 18, 473, 154, 12, 68, 139]",0
"[84, 53, 2, 13, 256, 66, 681, 537, 92, 5, 483]",0
"[40, 278, 7, 63, 26, 10, 15, 28, 163, 1, 3, 21, 5, 4, 1148, 179, 8, 29, 27]",0
"[32, 72, 5, 44, 21, 22, 45, 81, 36]",0
"[70, 208, 28, 257, 376, 301]",0
"[33, 1023, 135, 35, 8, 499, 40, 131, 131, 1, 3, 105, 21, 27]",0
"[525, 278, 20, 20, 23, 4, 66, 42, 9, 1, 3]",0
"[456, 208, 121, 4, 54, 79, 352]",0
"[1, 168, 12, 524, 3, 64, 127, 130, 236, 1457, 960]",1
"[35, 97, 616, 118, 1154]",1
"[6, 207, 387, 234, 1, 3, 108, 74]",0
"[13, 85, 27, 51, 23, 16, 9, 239, 251, 112, 45, 1, 3, 5, 251]",0
"[99, 70, 45, 30, 6, 34, 191]",0
"[1, 3, 90, 56, 86]",0
"[602, 2, 8, 133, 60, 26, 193, 25, 5, 42, 3, 4, 5, 2, 13]",1
"[133, 48, 9, 162, 8, 46, 105, 30, 99, 14]",0
"[329, 108, 149, 40, 1, 3, 297]",0
"[14, 48, 10, 25, 1992, 38, 133, 76, 9, 32, 27, 696, 8, 511]",0
"[2, 308, 583, 56, 34, 248, 30, 6, 204, 482, 879]",0
"[208, 2, 8, 122, 67, 122, 1, 14]",0
"[51, 11, 304, 107, 4, 364, 198, 111]",0
"[118, 17, 48, 13, 2]",0
"[5, 44, 72, 259, 259, 45, 1360, 139, 23, 275, 155, 26, 284, 196, 84, 15, 20, 12, 536, 89, 206, 155]",0
"[55, 48, 6, 115, 40, 149, 21, 28, 28]",0
"[14, 48, 9, 46, 111]",0
"[229, 44, 107, 247, 347]",0
"[40, 1, 3, 5, 4, 489, 6, 114, 53, 8]",0
"[33, 14, 9, 67, 969]",0
"[114, 1, 3, 43, 16, 131, 131, 119, 45]",0
"[66, 75, 482, 20, 49, 87]",0
"[4, 54, 396, 75, 20, 45, 28, 55, 1, 10, 44, 159]",0
"[58, 560, 21, 4, 130, 408, 8, 785, 6, 11, 57, 154, 180]",0
"[144, 5, 532, 37, 167, 28]",0
"[14, 48, 73, 293, 118, 90, 35, 8]",0
"[600, 70, 1, 3, 5, 90, 2, 8]",0
"[550, 4, 364, 41, 200, 11, 9, 79, 45]",0
"[44, 109, 304, 208, 28]",0
"[256, 53, 9, 1, 3, 4, 54, 79]",0
"[115, 25, 8, 84, 452, 452, 72]",0
"[2, 13, 33, 14, 1940, 1598]",1
"[256, 11, 9, 126, 66, 45, 679, 521]",0
"[14, 17, 9, 67, 1910]",0
"[256, 53, 1, 3, 4, 387]",0
"[6, 16, 9, 111, 28, 352]",0
"[58, 62, 201, 168, 189, 189, 648, 17, 2317, 2317, 286, 285]",0
"[602, 1140, 35, 7, 176, 18, 303, 77, 361, 40, 45, 28, 2267]",0
"[156, 11, 37, 4, 127, 785, 99, 1, 711, 180, 1664]",0
"[14, 48, 9, 117, 8, 12, 1, 14]",0
"[118, 30, 109, 1, 254]",0
"[2, 24, 172, 106, 7, 46, 4, 54, 42, 5, 136, 189, 648, 1, 45, 158, 24, 106]",1
"[7, 6, 34, 191, 9, 73, 152, 28, 15, 28, 988, 15, 393, 37, 1, 152, 19, 67, 30, 99, 156, 14]",0
"[395, 365, 1159, 7, 23, 90, 35, 40, 1, 3, 27, 32, 5, 150, 72]",0
"[29, 107, 21, 4, 112, 312, 318, 27]",0
"[6, 128, 13, 51, 1, 3, 101, 2, 24, 45]",0
"[58, 319, 73, 23, 4, 127, 181, 1, 3, 187]",0
"[2, 14, 189, 47, 14]",1
"[613, 1, 83, 1, 3, 5]",0
"[29, 278, 7, 1, 3, 5, 152, 564, 115, 65, 516, 69]",0
"[9, 29, 118, 150, 26, 5, 42, 116, 129, 154]",0
"[218, 20, 55, 64, 54, 79, 75, 1, 3, 74, 17]",0
"[29, 380, 19, 406, 42, 38, 1, 3, 27, 142, 532, 57]",0
"[36, 58, 62, 105, 28]",0
"[22, 367, 43, 79, 50]",0
"[2, 11, 37, 45, 2]",0
"[211, 48, 4, 9, 82, 4, 5, 572, 1, 3, 10, 272, 173, 35, 1, 3, 108, 13, 98, 94, 98, 2226, 76, 1, 83, 111, 194, 21, 4, 20]",0
"[66, 50, 293, 885, 1284, 1, 103, 2]",0
"[85, 48, 23, 4, 301, 385, 364, 20, 1, 3, 85, 13]",0
"[1, 3, 5, 90, 24, 19, 1, 3, 54, 79]",0
"[23, 59, 16, 88, 20, 40, 502, 28]",0
"[277, 1269, 5, 220, 3, 34, 809, 41, 16, 24, 88, 63, 37, 73, 3, 809, 13, 101, 277, 190]",0
"[29, 1, 3, 10, 149, 66, 12, 362, 291]",0
"[4, 127, 1, 3, 9, 45, 28, 13, 29, 48]",0
"[2, 55, 2195, 1, 83, 6, 532, 65, 88, 181, 37, 45, 2152, 98, 2, 196]",0
"[231, 6, 1, 59, 21, 26, 103, 148, 29, 27, 132]",0
"[363, 238, 30, 6, 2082]",0
"[109, 14, 327, 647, 9, 167]",0
"[154, 173, 26, 51, 428, 326, 29, 27, 1160, 67, 32, 44, 27, 154]",0
"[183, 218, 2, 379, 4, 518, 189, 175, 28]",0
"[29, 63, 1, 3, 21, 4, 108, 61]",0
"[12, 68, 14, 9, 299, 54, 79, 742, 1721, 238, 8, 216, 459]",0
"[14, 48, 9, 70, 312, 99]",0
"[171, 16, 9, 238, 28, 521, 369, 262]",0
"[15, 97, 24, 384, 384, 11, 1039, 126, 888, 2322]",0
"[134, 266, 9, 583, 117]",0
"[126, 189, 50, 150, 1281]",0
"[171, 31, 18, 57, 70, 45]",0
"[120, 24, 88, 8, 1, 3, 337, 5, 535, 357, 42]",0
"[1, 3, 4, 120, 401, 690, 28]",0
"[1, 243, 29, 40, 1, 3, 5, 90, 27, 340, 130, 8, 38, 615, 95]",0
"[70, 363, 285, 105, 28, 24, 8]",0
"[2, 1, 211, 4, 5, 202, 157, 55, 89, 214, 5, 136, 6, 118, 570, 21]",0
"[1, 3, 5, 90, 2, 8]",0
"[1, 3, 4, 387, 617, 6, 16, 180]",0
"[49, 45, 30, 252, 8, 22]",0
"[189, 5, 357, 42, 116, 260, 91, 126, 648, 154]",0
"[71, 183, 89, 214, 541, 114, 354]",1
"[387, 1, 3, 886, 1743, 1, 3]",0
"[122, 65, 136, 122, 124, 363, 238, 679, 4, 136]",0
"[38, 345, 28, 30, 109, 14]",0
"[87, 17, 13, 2, 22, 105]",0
"[2, 1091, 23, 4, 50, 20, 114, 17]",0
"[244, 428, 8, 22, 12, 1035, 148, 144, 117, 339, 4, 34, 252, 248, 1, 76, 1287]",0
"[125, 427, 43, 212, 248, 137]",0
"[209, 14, 189, 83, 24, 160, 41, 4]",1
"[21, 133, 4, 50, 34, 209, 45, 453, 74, 1159]",0
"[53, 13, 358, 43, 64, 572, 42, 9, 37, 1, 3, 110]",0
"[126, 124, 6, 16, 11, 43, 4, 364, 41, 37, 45, 28, 113, 436, 26, 61, 624, 84, 877, 192, 489]",0
"[29, 27, 26, 137, 23, 4, 676, 179, 118, 147, 101, 5, 1135]",0
"[2, 45, 28, 87, 30, 99, 14]",0
"[118, 17, 304, 6, 18, 200, 223]",0
"[2, 266, 48, 14, 9, 46, 105]",0
"[1387, 32, 150, 72, 25, 1151, 22, 147, 12, 384, 384, 6, 38, 1086, 159, 325, 325, 165, 4, 1151, 914, 196, 872]",0
"[64, 25, 5, 35, 70, 1155]",0
"[1, 3, 4, 66, 149, 209, 42, 469]",0
"[29, 82, 10, 1938, 387, 19, 68, 68, 7, 1, 3, 4]",0
"[118, 1, 3, 5, 90]",0
"[403, 107, 10, 75, 29, 40, 1, 3, 5, 336]",0
"[16, 8, 47, 114, 37, 105, 28]",0
"[26, 79, 50, 558, 98, 37, 110, 118]",0
"[1, 3, 43, 4, 324, 197]",0
"[14, 73, 29, 1132, 572, 1, 3, 5, 152, 48]",0
"[2, 8, 14, 9, 178, 293, 45, 259]",0
"[75, 200, 1093, 56, 35, 1, 424, 466, 315]",0
"[15, 8, 110, 45, 24, 1, 3, 4]",0
"[66, 50, 384, 27, 459, 11, 339]",0
"[150, 14, 9, 70, 208, 30, 34, 1656, 35]",0
"[6, 31, 57, 9, 239, 5, 34, 64, 130, 332, 686, 41, 45]",0
"[14, 73, 70, 312, 312, 35, 8]",0
"[87, 145, 1, 3, 16, 85, 48, 45, 28]",0
"[32, 72, 40, 1, 10, 189]",0
"[1, 3, 965, 552, 209, 291]",0
"[78, 306, 60, 4, 127, 20, 114]",0
"[104, 45, 165, 22, 392, 8, 217, 56, 750, 1, 5, 110, 1174]",0
"[470, 85, 13, 6, 11, 40, 37, 1, 3, 82, 21, 133, 8, 290]",0
"[623, 140, 1174, 13, 6, 691, 80, 69, 530]",0
"[13, 4, 357, 8, 474, 93, 85, 479, 30, 11, 228, 100, 139, 731, 460, 8, 13]",0
"[40, 1, 3, 4, 75, 486, 27]",0
"[1084, 5, 53, 9, 5, 664, 207, 144, 209, 12, 493, 5, 4, 92, 118, 183, 218, 20, 2, 24]",0
"[187, 122, 65, 136, 40, 37, 122, 118]",0
"[70, 45, 110, 185, 45]",0
"[171, 31, 18, 8, 118, 1, 3, 90]",0
"[171, 31, 18, 24, 13, 1, 711, 70, 168, 128, 13, 737, 385, 364]",0
"[4, 50, 5, 301, 1, 3, 2, 1, 83]",0
"[233, 21, 4, 127, 37, 175, 108]",0
"[122, 115, 2324, 122, 114, 20, 43, 31, 11, 57, 8, 114, 217]",0
"[6, 213, 262, 43, 18, 96, 92, 20, 45, 19, 45, 28]",0
"[99, 238, 326, 1, 23, 152]",0
"[40, 920, 222, 8, 1, 10, 85, 23, 101, 307, 222, 8]",0
"[40, 231, 7, 1, 3, 101, 30, 56, 49, 16]",0
"[40, 93, 12, 54, 1, 3, 510, 2, 1, 83]",0
"[485, 55, 787, 299, 127, 169, 236, 45, 9, 37, 599, 68, 97, 2325]",0
"[6, 11, 57, 9, 5, 45, 85, 48]",0
"[70, 1, 3, 4, 209, 209, 253, 50, 54]",0
"[790, 11, 6, 148, 46, 363, 81, 36]",0
"[1, 83, 37, 189]",0
"[32, 72, 5, 97, 135, 239, 7, 4, 8, 13, 7, 36, 58]",0
"[122, 311, 2303, 24]",1
"[124, 1, 3, 4, 54]",0
"[1698, 23, 4, 20, 114, 17]",0
"[2, 427, 183, 604, 65, 2, 394]",0
"[14, 72, 108, 84, 208, 132]",0
"[29, 329, 475, 8, 73, 5, 279, 25, 1, 93]",0
"[639, 284, 126, 408, 12, 174]",0
"[600, 7, 23, 4, 54, 50, 1, 3, 600, 39, 65, 807, 421]",0
