review_token,Satisfaction
"[2264, 15, 2265, 156, 4, 11, 103, 15, 875, 147, 15, 103, 15, 103, 13, 69, 551, 182, 15, 28, 1, 83, 22, 4, 15, 103, 4, 100, 20, 510, 2265]",0
"[2, 398, 156, 6, 31, 18, 28, 10, 836, 53, 2, 8, 82, 6, 10, 53, 37, 5, 146, 31, 21, 18, 8, 135]",0
"[14, 17, 9, 162, 39, 5, 11, 47, 153, 230, 382]",1
"[2, 174, 64, 292, 11, 28, 1, 512, 2, 394, 4, 292, 254, 875, 1477, 185, 8]",0
"[174, 6, 31, 18, 437, 1, 166, 77, 4, 54]",0
"[15, 1055, 17, 43, 12, 23, 53, 183, 1, 255]",0
"[233, 13, 2, 6, 31, 222, 49, 1, 3, 34]",0
"[41, 4, 75, 203, 14]",1
"[24, 566, 67, 122, 1810, 18, 5, 390, 390, 139, 192, 17, 390, 56, 154, 765, 6, 200, 18]",0
"[2, 8, 14, 17, 3, 4, 50]",1
"[547, 66, 149, 42, 68, 737, 469, 6, 1, 3, 58, 62, 32, 5, 44, 98, 153, 3, 64, 748, 4, 66, 149, 201, 469, 5, 350, 56, 469, 42]",0
"[2, 8, 1, 424, 19, 1589]",0
"[211, 17, 26, 43, 4, 25, 1, 171, 48, 700, 2, 24]",1
"[106, 19, 172, 2, 639]",1
"[6, 11, 43, 16, 37, 1, 101, 101, 18, 1, 83]",0
"[22, 15, 27, 1293, 500, 17]",0
"[33, 14, 86, 41, 4, 409, 12, 592, 194, 1145, 8]",1
"[70, 257, 163, 28, 30, 99, 14]",0
"[33, 44, 41, 135, 520, 1827]",1
"[33, 14, 41, 2, 13, 60, 22, 25, 19, 22, 66, 54]",1
"[6, 16, 88, 299, 54, 50, 112, 363, 238, 10, 316, 180, 1, 159]",0
"[33, 211, 73, 1, 10, 143, 8, 30, 165, 64, 2230, 2231]",1
"[74, 124, 6, 11, 16, 9, 1, 59]",0
"[189, 8, 209, 359, 48, 1081]",1
"[132, 161, 460, 428, 156, 156, 112, 16, 9, 29, 121, 127, 236, 1, 3, 4, 32, 132, 460, 156, 11, 34, 228, 34, 1939]",0
"[2, 233, 125, 22, 1107, 145, 39, 57, 69, 3, 4, 254, 8, 171]",0
"[15, 370, 103, 6, 148, 167, 23, 34, 1, 254, 47, 167, 103, 370, 110, 20, 1, 255, 110, 2]",0
"[63, 6, 14, 189, 47, 478, 439, 957]",1
"[32, 5, 115, 21, 2, 35, 8]",0
"[2, 87, 107, 23, 4, 54, 79, 39, 16]",0
"[172, 3, 4, 75, 203]",1
"[1, 3, 4, 50, 1828, 5, 136, 301, 33, 74]",0
"[2, 1, 83, 6, 53, 166, 131, 2, 213, 169, 19, 82, 90, 21, 219, 969, 220, 89, 124]",0
"[266, 14, 48, 178, 45]",1
"[33, 129, 41, 7, 12, 6, 1, 317, 4, 42]",1
"[2, 664, 695, 23, 4, 127, 169, 20, 198, 11, 62, 1723, 745, 195, 1, 5, 130, 27, 190]",0
"[160, 134, 129, 19, 456, 5, 77]",1
"[6, 57, 9, 49, 10, 15, 20, 55, 12, 908, 448, 78, 571, 746, 78]",0
"[2, 22, 15, 28, 256, 4, 5, 24, 13, 253, 50, 20, 39, 11, 1, 14, 13, 33, 87, 81, 36, 6, 43, 7, 436]",0
"[197, 20, 256, 53, 26, 234, 1, 3, 41, 4, 54]",0
"[33, 232, 19, 71, 22, 4]",1
"[33, 129, 73, 367, 237, 1, 10]",1
"[4, 50, 20, 23, 11, 2, 78, 14]",0
"[14, 48, 73, 456, 118]",1
"[141, 17, 23, 31, 18, 8, 1, 3, 34, 593, 669, 538, 21, 23, 31, 18, 38, 1, 38, 597, 244, 194, 23, 31, 40, 273]",0
"[35, 8, 118, 163, 679, 30, 191, 137, 14, 38, 1033, 6, 43, 374, 47, 49, 17, 74]",0
"[852, 51, 36, 58, 153, 93, 243, 26, 122, 65, 136, 122, 141, 15, 47, 22, 183, 604, 65, 2, 394, 20]",0
"[124, 17, 2, 105, 28]",0
"[2, 13, 87, 17, 226, 780, 383]",0
"[51, 194, 130, 46, 17, 56, 2, 13, 437, 162, 49, 10, 12, 78]",0
"[13, 33, 232, 121, 549, 349, 246, 17, 4]",1
"[2, 11, 93, 190, 17, 15, 8, 110]",0
"[2, 1, 3, 10, 77, 513, 5, 772, 62]",0
"[2, 33, 174, 74, 5, 218, 20, 71, 44]",0
"[1724, 105, 293, 67, 48, 116, 260, 21, 27]",1
"[170, 104, 321, 19, 97, 112]",1
"[124, 13, 2, 236, 102, 138, 241, 194, 884, 17, 43, 16]",0
"[51, 46, 56, 42, 60, 5, 344, 261, 558, 1703, 38, 51, 1, 3, 397, 42]",1
"[2, 277, 277, 53, 11, 6, 5, 11, 146, 110, 450, 8, 146, 4, 105]",0
"[74, 17, 10, 15, 8, 85, 48]",0
"[51, 46, 2, 13, 34, 4, 292, 3]",1
"[23, 4, 50, 130, 332, 300, 68, 20, 146, 11, 21, 521]",0
"[74, 171, 95, 371, 18, 35, 579, 95, 573, 71, 14, 148, 181, 124, 1, 21, 76]",0
"[2, 8, 33, 155, 7, 166, 4, 35, 12, 7, 46]",1
"[246, 10, 22, 179, 12, 3, 4, 100, 5, 136, 754]",1
"[174, 86, 384, 32, 98, 44]",0
"[14, 33, 129, 5, 121, 165, 4]",1
"[32, 5, 44, 353, 8]",0
"[15, 8, 1, 640, 154, 269, 577]",0
"[491, 6, 16, 49, 20, 66, 87, 190]",0
"[25, 8, 14, 17, 43, 175, 858]",1
"[29, 70, 1105, 690, 27, 32, 72, 5, 44, 21]",0
"[2, 578, 82, 236, 50, 5, 868, 1, 3, 64, 510, 578]",0
"[7, 11, 43, 4, 50, 228, 531, 68, 587, 68, 251, 101, 277]",0
"[1, 83, 2, 13, 22, 15, 110, 2136]",0
"[106, 17, 38, 3, 4, 25, 12, 151]",1
"[106, 3, 4, 267, 324, 1182, 19, 98, 75]",1
"[107, 79, 127, 119, 146, 176, 57, 30, 179, 100, 578, 80, 908, 1546]",0
"[134, 14, 106, 106, 106]",1
"[1, 3, 90, 82, 54, 79, 74]",0
"[33, 226, 19, 212, 314, 239]",1
"[2, 12, 449, 7, 14, 2258, 7, 107, 121]",1
"[116, 15, 8, 78, 72, 22, 17, 145, 200, 147, 113, 80, 15, 467, 111, 17]",0
"[2, 398, 6, 4, 54, 39, 11, 16, 183, 1, 34, 117, 34, 117, 47, 72, 6, 15, 28]",0
"[40, 11, 52, 7, 5, 582, 48, 250, 17, 159]",0
"[852, 53, 23, 4, 396, 75, 234, 39, 31, 18, 21, 352]",0
"[39, 31, 18, 38, 843, 843, 35, 23, 4, 127]",0
"[439, 2, 8, 67, 13, 1, 838, 168, 55, 188]",1
"[69, 4, 609, 146, 31, 171, 53, 1, 1, 21, 76]",0
"[622, 26, 110, 2, 12, 77, 190]",0
"[51, 46, 9, 51, 36, 58, 62, 27, 60, 10, 12, 78, 5, 44, 21, 27]",0
"[14, 86, 19, 1, 22, 566, 117]",1
"[6, 16, 96, 9, 1042, 3, 4, 1182, 54, 37, 146, 16, 21]",0
"[129, 17, 82, 193, 179, 162, 115, 8, 47, 212, 506, 24]",1
"[229, 275, 14, 17, 258, 472, 53, 2]",1
"[160, 9, 15, 655, 259]",1
"[2, 14, 499, 49, 22, 25, 12, 78, 49, 1, 10]",1
"[284, 14, 19, 33, 226]",1
"[14, 9, 120, 421, 39, 16]",1
"[29, 39, 11, 26, 103, 148, 338, 49, 183, 64, 5, 42, 1, 559]",0
"[861, 40, 22, 15, 8, 48, 51, 36, 58, 20, 201, 2, 87]",0
"[2, 1, 83, 4, 292, 5, 43, 706, 1, 298, 5, 300, 493, 135, 398]",0
"[2, 233, 6, 11, 49, 10, 15, 580, 84, 53]",0
"[106, 91, 10, 2, 13, 33, 2255]",1
"[2, 12, 14, 9, 131, 45, 30, 99, 8, 14]",1
"[555, 86, 3, 4, 127, 130, 5, 136]",1
"[60, 1, 10, 42, 165, 4, 48, 702, 411, 24, 13, 38, 3, 4, 76]",1
"[2, 398, 6, 31, 18, 96, 43, 4, 127, 37, 45]",0
"[76, 98, 293, 244, 90, 2, 22, 15]",0
"[4, 54, 50, 141, 17]",0
"[18, 32, 5, 631, 145, 6, 31, 18, 57, 39, 31, 18, 68, 43, 4, 50, 22, 31, 18, 141]",0
"[14, 17, 2, 10, 179, 562, 562, 8, 22, 21, 1, 110, 549, 133, 76, 158, 123, 21, 51, 46, 17]",1
"[85, 13, 21, 133, 4, 37, 105, 28, 30, 248, 505, 20, 44, 98, 153, 230, 23, 612, 135]",0
"[2, 187, 6, 11, 45, 28, 21]",0
"[14, 86, 19, 126, 106]",1
"[14, 47, 2, 13, 38, 25, 12, 51, 63, 3, 4, 2, 13, 27, 81, 36, 12, 43, 2, 13]",1
"[7, 6, 16, 9, 45, 28, 326, 45, 45, 45, 343, 5, 44]",0
"[7, 6, 11, 43, 4, 310, 486, 9, 92, 49, 1, 3, 4, 47, 530]",0
"[93, 543, 25, 10, 12, 69, 12, 800, 734, 10, 158, 2270, 10, 874]",1
"[7, 81, 36, 22, 592, 35, 142, 104, 135, 75, 203, 41, 7, 4, 26, 196, 7, 334, 112, 4, 1623, 457, 7, 2271, 1722]",1
"[113, 121, 13, 266, 41, 337]",1
"[653, 17, 2010, 8, 468, 55, 48, 12, 428, 663, 95, 158, 2, 8, 14, 800, 309, 98, 26, 3, 58, 95, 36, 431, 58]",1
"[832, 49, 208, 116, 5, 44, 21, 9]",0
"[6, 11, 9, 29, 61, 3, 59, 210, 119, 352, 180, 26, 196, 383, 44]",0
"[14, 9, 71, 14, 21, 26, 10, 66, 143, 157, 249]",1
"[433, 93, 66, 42, 130, 1, 73, 322, 20, 1, 83, 2]",0
"[122, 921, 122, 124, 45, 214, 345, 117, 248, 117, 248, 156, 728, 572, 43, 24, 49, 728, 71, 185, 47, 61, 4, 95, 93, 1349, 185, 1071, 89, 728, 49, 10, 728, 435, 23, 345, 902, 95, 34, 407, 99, 308, 548, 379, 44, 408, 157, 334, 28, 7, 36, 58]",0
"[14, 9, 22, 15, 8, 45, 28]",1
"[4, 50, 75, 203, 1, 10, 12, 108, 73, 75, 1, 83, 233, 150, 13, 2, 564, 156, 16]",0
"[51, 46, 17, 106, 73, 99, 49, 1137, 367]",1
"[33, 129, 7, 376, 41, 79, 4, 810]",1
"[29, 4, 50, 63, 38, 141, 27, 1, 103, 245, 138, 464, 498, 128]",0
"[2, 14, 19, 1, 74, 321, 112, 41, 2, 24, 81, 36]",1
"[266, 41, 232, 5, 1637, 368]",1
"[6, 16, 37, 1, 3, 4, 50, 84, 53, 2, 13, 256, 369, 262, 217, 2, 1, 83]",0
"[6, 31, 18, 96, 23, 5, 4, 37, 1, 3, 476]",0
"[32, 5, 260, 21, 145, 163, 28, 99, 30, 14, 99, 8]",0
"[2, 87, 22, 15, 84, 53, 198, 573, 171]",0
"[13, 156, 6, 88, 9, 49, 10, 15, 156, 16, 88, 49, 5, 36, 15, 640, 1, 48]",0
"[22, 15, 110, 19, 436, 20]",0
"[187, 121, 4, 54, 50, 70, 238]",0
"[22, 25, 19, 179, 12, 3, 4, 14, 17]",1
"[2, 12, 134, 14, 19, 7, 46, 60, 3, 4, 81, 36, 576, 570, 1509]",1
"[150, 14, 229, 178, 45, 30, 109, 14, 116, 44, 21]",1
"[53, 2, 24, 325, 325, 23, 4, 25, 649, 309, 399, 9, 2, 24, 195, 14, 40]",1
"[14, 9, 84, 125, 15, 72]",1
"[33, 155, 9, 2176, 13, 29, 108, 112, 82, 318, 554, 8, 228, 89, 220, 62, 173]",1
"[14, 17, 2, 3, 4, 844]",1
"[2, 13, 33, 14, 376, 41, 4, 465]",1
"[14, 86, 4, 42, 520, 19, 25]",1
"[23, 4, 681, 537, 37, 1, 3, 23, 4, 1225, 389, 47, 1, 3, 171, 16, 369, 262]",0
"[58, 200, 20, 76, 171, 95, 53, 1, 10, 143, 249, 56, 237, 328, 442, 1, 104, 143, 249, 56, 237, 835, 200, 21, 386, 47]",0
"[6, 15, 181, 25, 11, 21, 7, 6, 197, 2]",0
"[172, 24, 3, 226, 41, 93, 598, 172, 24]",1
"[2, 480, 842, 13, 31, 52, 407, 243, 8, 804, 141, 23, 16, 233]",0
"[246, 4, 24, 5, 121, 1, 10, 42]",1
"[459, 76, 13, 180, 17, 6, 31, 18, 88, 140, 18, 252, 583, 44, 98]",0
"[4, 12, 232, 260, 135, 28, 41, 38, 2208]",1
"[87, 2, 6, 11, 9, 22, 368, 15, 1, 83]",0
"[33, 155, 2, 170, 65, 348, 104, 44, 21]",1
"[51, 246, 9, 13, 3, 64, 50, 127, 130, 302, 808, 1, 166, 13, 3, 76]",1
"[36, 58, 201, 11, 382, 6, 34, 117, 11, 21, 85, 48, 412, 197]",0
"[6, 31, 19, 11, 9, 57, 1, 101, 138, 418, 6, 102, 2, 277]",0
"[155, 9, 10, 447, 12, 1, 10, 54, 8, 458]",1
"[2, 8, 14, 9, 7, 46, 45, 30, 117, 546, 32, 5, 44, 27]",1
"[14, 17, 2272, 73, 32, 916, 21, 15]",1
"[14, 9, 442, 1, 48, 88, 8, 5, 175, 275, 100, 9, 39, 11]",1
"[15, 80, 22, 17, 32, 5, 288]",0
"[29, 40, 1647, 7, 5, 1453, 1, 3, 176, 88, 1, 306, 17]",0
"[91, 10, 2, 24, 7, 1, 1122, 42, 10, 344, 56, 1690, 7, 439, 957, 98]",1
"[584, 2, 584, 69, 4, 200, 25, 263, 11, 370, 320, 164, 227, 456]",0
"[13, 24, 14, 17, 51, 46, 51, 4, 12, 468, 8, 404, 529, 539, 51, 46, 17, 4, 94, 81, 36, 24, 126, 8, 1508]",1
"[52, 6, 102, 205, 41, 18, 96, 214, 84, 9, 61, 3, 34, 180]",0
"[2, 13, 14, 17, 154, 10, 25, 649, 21, 1391, 106, 98, 835, 411, 258, 84, 663, 53, 1066, 24, 63, 47, 81, 36, 154]",1
"[4, 50, 466, 487, 182, 32, 44]",0
"[2, 190, 13, 574, 10, 2, 13, 38, 114, 4, 267, 190]",0
"[33, 929, 82, 3, 4, 151, 35, 10, 1934, 169]",1
"[2, 8, 14, 9, 116, 72, 179, 2274, 239, 935, 8, 10, 108, 47]",1
"[2, 13, 3, 43, 137, 82, 137, 38, 1687, 4, 5, 2, 13, 3, 43, 38, 1310, 471, 8, 81, 36, 27]",1
"[15, 8, 28, 244, 156, 481, 156, 63, 22, 12, 218, 7, 7, 6, 16, 639, 33, 125]",0
"[2115, 725, 847, 69, 3, 5, 18, 39, 1679, 72, 84, 110, 16, 1956]",0
"[7, 6, 11, 18, 16, 18, 8, 61, 59, 47, 113, 63, 138, 418, 7, 6, 5, 102, 2, 233]",0
"[126, 24, 63, 174, 4, 66, 149, 179, 403, 128, 194, 1463, 483, 492, 448, 211, 4, 1309, 483]",0
"[73, 23, 275, 197, 1, 23, 4, 11, 95, 6, 31, 117, 43, 53, 2, 13, 145, 146, 11]",0
"[7, 6, 11, 498, 140, 41, 4, 385, 40, 49, 20, 163, 163, 1, 83, 2, 1, 77, 144, 117, 217, 6, 148, 39, 11, 21]",0
"[2, 78, 14, 201, 137, 49, 4, 340, 859, 860, 1172, 131, 175, 2, 36, 859, 6, 164, 1, 10, 21, 5, 35, 1084, 17]",0
"[187, 6, 199, 11, 9, 18, 61, 59]",0
"[115, 858, 72, 145, 1, 10, 147, 263, 48, 85]",0
"[560, 45, 28, 26, 79, 127, 76, 382, 11, 45, 28]",0
"[2, 33, 174, 19, 78, 450, 56, 91, 66, 12, 68]",0
"[85, 48, 21, 4, 211, 15, 28, 660, 34, 2, 13]",0
"[6, 360, 80, 49, 1, 3, 4, 124]",0
"[33, 555, 170, 122, 321, 19, 556, 38, 751, 204, 985, 458]",1
"[171, 95, 31, 18, 57, 26, 243, 196, 109, 8, 244, 17]",0
"[408, 8, 118, 30, 202, 65, 152, 9, 10, 136, 118, 44, 72, 408, 8]",0
"[14, 17, 38, 26, 213, 344, 92, 3, 4]",1
"[962, 45, 28, 30, 274, 5, 550, 95, 14]",0
"[28, 556, 27, 153, 38, 71, 14, 21, 201, 46, 4, 98, 75, 5, 136]",1
"[14, 17, 55, 64, 64, 5, 438, 135, 6, 275, 14, 17]",1
"[15, 28, 549, 64, 8]",0
"[29, 63, 1, 3, 11, 16, 177, 102, 89, 52, 185, 40, 5, 273]",0
"[6, 11, 23, 4, 324, 37, 2138, 28, 11, 124]",0
"[2, 55, 13, 87, 17, 433, 15, 28, 19, 163, 163, 89, 365, 656, 17, 171, 158, 8, 764, 55, 13]",0
"[33, 419, 77, 26, 858, 217, 41, 232, 51, 36, 513]",1
"[7, 6, 199, 11, 9, 2, 1, 166, 77, 2, 277, 491]",0
"[2, 13, 33, 14, 7, 46, 60, 7, 3, 4, 1715, 2276, 332, 1715, 539, 91, 155]",1
"[11, 16, 140, 166, 287, 202, 579, 166, 57, 1, 559, 1152, 1154]",0
"[33, 419, 43, 457, 1142, 1142, 130]",1
"[2, 8, 14, 132, 9, 1, 3, 4, 75]",1
"[2, 8, 45, 425, 109, 1519, 510, 124, 4, 364, 47, 1093, 8, 283, 87, 17]",0
"[449, 95, 14, 12, 428, 1, 14, 198, 1653, 12, 1, 23, 897, 1343]",1
"[52, 102, 9, 16, 1, 59, 491, 1162]",0
"[46, 56, 2, 9, 66, 1, 123, 143, 56, 249, 1, 10, 293, 74]",0
"[476, 13, 2, 137, 23, 176, 21, 52, 1, 134, 37, 6, 251, 52, 21, 2, 1, 77]",0
"[29, 1, 5, 53, 89, 62, 27, 13, 2, 8, 51, 69, 243, 13, 2, 14, 17, 43, 79, 55, 20, 25, 42, 19, 2196, 399, 51, 46, 86]",1
"[233, 22, 167, 21, 4, 127, 243, 408, 785, 109, 14, 9, 238, 1, 83, 370, 1726, 44, 21, 76, 11, 192, 47]",0
"[6, 11, 9, 1, 3, 297, 56, 20, 563, 443, 443]",0
"[133, 51, 38, 3, 4, 149, 25, 65, 46, 261, 294, 261, 15, 8, 5, 78, 27, 153, 133, 148]",1
"[322, 12, 23, 53, 1002, 2, 14, 73, 326, 105, 20]",1
"[16, 34, 52, 1, 3, 62, 3, 63, 1, 3, 187]",0
"[449, 51, 13, 2, 6, 14, 9, 55, 12, 194, 150, 699, 49, 118, 32, 44, 598, 94]",1
"[7, 46, 2, 8, 9, 168, 7, 1, 3, 371, 18, 57, 8]",1
"[2, 87, 6, 16, 9, 112, 45]",0
"[125, 1422, 1422, 91, 2, 232, 137, 243, 2277, 793, 9, 449, 78, 2277, 1193]",0
"[14, 48, 9, 145, 24, 12, 330, 282, 71, 5, 330, 3, 73, 182, 20, 103, 1073, 217]",1
"[211, 4, 3, 185]",1
"[53, 24, 43, 4, 53, 24, 43, 236, 613, 84, 369, 262, 43, 31, 57, 9, 219, 135, 262, 43, 610, 1264]",1
"[6, 11, 16, 9, 375, 49, 61, 57, 250]",0
"[7, 36, 58, 200, 220, 147, 123, 28, 508, 39, 5, 11, 81, 36]",0
"[14, 14, 17, 35, 19, 33, 129, 43, 7, 26, 21, 1727]",1
"[7, 46, 2, 36, 13, 60, 56, 177, 4, 42, 120, 8, 47, 123]",1
"[14, 17, 43, 4, 35, 12, 193, 1137]",1
"[11, 16, 92, 15, 388, 1694, 183, 4, 42, 245]",0
"[2, 12, 33, 155, 170, 122, 321, 81, 36]",1
"[183, 258, 84, 53, 125, 22, 15]",0
"[13, 33, 1, 44, 137, 4, 37, 105, 19, 1, 23, 101, 21]",0
"[2, 8, 14, 9, 13, 2, 8, 14, 17, 26, 607, 53, 171, 27]",1
"[106, 25, 8, 14, 19, 14, 439, 24, 991]",1
"[106, 14, 38, 588, 1, 4, 5, 409, 21, 1, 110, 144, 222]",1
"[15, 1, 3, 270, 32, 44, 21]",0
"[14, 38, 1, 317, 65, 193, 147, 8, 1618, 36, 27]",1
"[51, 719, 20, 19, 51, 1, 125, 46, 48, 719, 20, 28, 178, 178, 1, 10, 25, 12, 23, 51, 4, 468, 25, 1709]",0
"[15, 8, 103, 500, 26, 23, 240, 15, 103, 202, 94, 211, 32, 72, 5, 986, 21, 2279, 328, 24]",0
"[2, 14, 48, 9, 242, 242, 13, 105, 8, 110, 225]",0
"[24, 29, 48, 242, 13, 45, 32, 260, 21, 126]",0
"[14, 48, 14, 9, 78, 8, 1, 10, 41, 11]",1
"[106, 32, 72, 26, 4, 88, 389, 2280, 34, 117, 68, 754]",1
"[2, 13, 14, 17, 7, 46, 38, 7, 1, 343, 1047, 193, 25, 46, 7]",1
"[2281, 2, 13, 172, 17, 419, 43, 137, 41, 4, 25, 5, 2, 13, 14]",1
"[2, 174, 184, 11, 33, 1, 123]",0
"[601, 258, 224, 138, 335, 156, 6, 16, 9, 1, 59, 156, 23, 4, 310, 50, 37, 235, 325, 325, 258, 158, 39, 63, 258, 446, 168, 7, 13, 1781, 510, 277, 258, 2282, 258, 93]",0
"[226, 297, 19, 172, 17]",1
"[58, 6, 134, 55, 259, 259, 15, 110, 1, 230, 197, 20]",0
"[7, 23, 16, 29, 1, 3, 27, 184, 11, 1, 3, 34, 32, 19, 68, 68, 41, 12, 61, 125, 668, 13, 273]",0
"[15, 8, 32, 5, 78, 111]",0
"[2, 455, 23, 707, 35, 1, 3, 32, 13, 41, 733, 27]",0
"[14, 17, 81, 36, 379, 6, 43, 2, 13, 1040]",1
"[33, 129, 41, 64, 25, 69]",1
"[13, 33, 14, 19, 818, 456, 210, 8]",1
"[25, 8, 36, 12, 115, 72, 13, 645, 25, 55, 12, 5, 43, 6, 11, 192, 47, 7]",0
"[106, 17, 19, 26, 3, 84, 192, 192, 18]",1
"[7, 6, 11, 305, 335, 102, 9, 92, 1, 3, 4, 190]",0
"[2, 308, 14, 5, 458, 25, 176, 226, 295, 488, 829]",1
"[6, 16, 92, 20, 114, 41, 4, 187]",0
"[33, 129, 60, 3, 4, 55, 20, 12, 5, 165]",1
"[730, 1, 298, 121, 6, 199, 11, 32, 5, 864, 263, 63]",0
"[656, 159, 23, 4, 179, 42, 12, 193, 1, 3, 28, 28, 23, 54, 42, 47, 266, 105, 28, 67, 352]",0
"[74, 6, 11, 9, 61, 59, 47, 190]",0
"[29, 95, 6, 31, 96, 40, 1, 3, 4, 124, 48, 13, 2, 218, 20, 98, 124, 84, 77, 27, 471, 37, 146, 31, 21]",0
"[743, 14, 2, 1425, 1525, 28, 14, 27, 132, 81, 36]",1
"[106, 86, 3, 4, 420, 20, 34, 2, 13]",1
"[87, 112, 273, 239, 4, 79]",0
"[2, 24, 13, 33, 133, 19, 3, 232, 7, 5, 121, 7, 21, 1687, 81, 36, 27, 24]",1
"[33, 172, 3, 4, 12, 193, 209, 415]",1
"[2, 1728, 190, 6, 57, 92, 1, 3, 64, 54]",0
"[106, 76, 158, 73, 162, 455, 85, 210, 11, 16, 96]",1
"[286, 26, 3, 22, 100, 81, 36]",1
"[4, 42, 38, 71, 226, 158, 160, 17]",1
"[2, 6, 31, 18, 6, 219, 9, 18, 1, 101, 369, 369, 262, 20]",0
"[469, 19, 1345, 1, 10, 329, 434, 588, 151, 38, 197, 20]",0
"[2, 1279, 233, 22, 57, 22, 15]",0
"[810, 29, 38, 175, 6, 14, 16, 60, 10, 810, 13, 37, 38, 175, 1165, 291, 2283, 49, 10, 13, 38, 175, 6, 16, 37, 110, 74]",0
"[29, 24, 10, 1074, 2284, 40, 1, 3, 5, 152, 87, 17, 78, 230, 26, 43, 64, 50]",0
"[1436, 17, 47, 1, 22, 40, 12, 57]",1
"[14, 17, 93, 340, 8, 3, 534, 4, 313, 11, 1025, 5, 161, 20, 246, 17]",1
"[80, 428, 218, 56, 24, 30, 195, 126, 66, 174, 408, 174, 9, 1, 81]",0
"[35, 78, 873, 628, 36, 18, 1, 3]",0
"[2, 24, 13, 172, 17, 290, 565, 53, 26, 1, 269, 258, 171, 290]",1
"[6, 11, 192, 192, 99, 70, 45, 358, 110, 2, 1, 48]",0
"[2, 355, 6, 842, 842, 286, 327, 335, 43, 11, 16, 37, 1, 3]",0
"[2285, 6, 11, 286, 327, 57, 9, 1, 3, 5, 34, 476, 17]",0
"[70, 384, 384, 238, 28, 1017, 5, 1604, 162, 17, 227, 7, 26, 196]",0
"[14, 33, 129, 5, 952, 193, 209, 42]",1
"[172, 48, 126, 35, 33, 478]",1
"[13, 2, 14, 129, 12, 1, 278, 42, 7, 46, 86]",1
"[33, 555, 3, 4, 50, 54, 5, 121, 454, 89, 344]",1
"[2, 190, 93, 10, 1395, 39, 16, 93, 815, 10, 494, 13, 836, 154, 136, 190]",0
"[6, 31, 18, 9, 284, 1, 3, 443, 31]",0
"[2, 4, 4, 546, 15, 190, 98, 13, 554, 4, 15, 254, 4, 24]",0
"[2, 33, 1, 14, 22, 111]",0
"[106, 17, 158, 76, 18, 88, 128, 38, 71, 976, 61, 144]",1
"[250, 27, 40, 2, 24, 8, 1, 3, 65, 90]",0
"[2, 12, 33, 230, 41, 5, 34, 81, 36, 43, 1032, 188, 12, 142, 1041, 2, 13]",1
"[29, 63, 237, 1, 10, 5, 2, 13, 183, 51, 218, 20, 256, 53, 26, 1, 3, 4, 237]",0
"[81, 36, 35, 51, 3, 4, 66, 42, 313, 42, 201, 42, 261, 21, 355]",1
"[14, 73, 293, 273, 41, 59, 18, 77, 52]",1
"[476, 13, 2, 23, 4, 127, 11, 9, 4, 817, 300, 68, 100]",0
"[174, 144, 15, 45, 28]",0
"[6, 11, 33, 114, 105, 118, 21, 2]",0
"[2, 308, 14, 3, 4, 24, 42, 46, 158, 308, 14, 760]",1
"[51, 46, 17, 56, 35, 35, 8, 423, 51, 392, 17, 3, 1288, 2, 24, 13, 51, 36, 58, 27]",1
"[33, 155, 376, 66, 720, 766]",1
"[134, 14, 7, 38, 10, 232, 1, 255, 924, 42, 21]",1
"[2, 55, 159, 93, 39, 11, 5, 53, 41, 588, 132]",0
"[283, 245, 211, 5, 4, 19, 71, 423, 209]",1
"[14, 48, 73, 63, 1, 3, 16, 34, 52, 775, 407]",1
"[35, 8, 133, 19, 25, 8, 423, 86, 7, 46, 25, 8, 1, 1454, 1454, 7, 58, 76]",1
"[33, 5, 343, 239, 239, 9, 463, 139, 818, 61, 243]",1
"[22, 12, 5, 180, 57, 195, 1, 3, 390, 139, 869, 2288, 139, 1]",0
"[2, 13, 195, 14, 17, 43, 258, 12, 61, 53, 53, 63, 84, 113, 193, 160, 565, 5, 53]",1
"[121, 4, 25, 46, 208, 131, 131, 187]",0
"[85, 13, 6, 80, 11, 1, 3, 4, 28, 304, 139, 13, 493, 4, 740, 310, 901, 56, 845, 21, 491]",0
"[14, 86, 9, 84, 34, 191, 157, 18]",1
"[2, 13, 14, 17, 659, 51, 36, 58, 51, 3, 4, 93, 25, 12, 51, 23, 5, 136]",1
"[7, 36, 58, 81, 36, 6, 5, 540, 428, 8, 63, 6, 3, 90, 2, 12, 68, 709, 4, 24, 506, 1105, 886]",1
"[2, 1, 155, 51, 164, 25, 254, 399, 1, 806, 156, 294, 258, 84, 53, 62, 34, 2, 20, 62]",0
"[187, 4, 50, 1, 3, 30, 18, 49, 10]",0
"[7, 69, 31, 18, 19, 7, 6, 11, 37, 1, 59, 18, 33, 74]",0
"[32, 5, 22, 21, 66, 42, 249, 10, 63, 1, 10, 38, 173, 51, 197, 62, 27, 132]",0
"[359, 17, 159, 550, 397, 153, 1, 549]",1
"[266, 14, 948, 4, 25, 684, 79, 19, 35]",1
"[43, 55, 26, 31, 18, 8, 20, 1, 3, 2, 235]",0
"[14, 48, 9, 240, 12, 18, 128, 20, 72, 461, 4, 50, 128, 94, 20]",1
"[2, 8, 87, 22, 15, 8, 170, 5, 44]",0
"[6, 11, 9, 1, 3, 4, 54, 55, 48, 13, 2, 76, 144, 22, 227]",0
